"","City","x","y"
"1726","Fulin",102.72083334,29.34583334
"1727","Funchal",-16.92615462,32.65747992
"1728","Funtua",7.33545409,11.49363772
"1729","Furth",10.98678899,49.46915789
"1730","Fushun",123.87476784,41.85245798
"1731","Fuxin",121.69571221,42.03013566
"1732","Fuyang",115.85979112,32.84565996
"1733","Fuyu",124.82118984,45.17065508
"1734","Fuzhou",119.29527423,26.07538605
"1735","Gaalkacyo",47.425,6.775
"1736","Gabes",10.07270833,33.90354166
"1737","Gaborone",25.92509058,-24.65679348
"1738","Gadsden",-86.0172619,34.01349206
"1739","Gafsa",8.79144737,34.41337719
"1740","Gagnoa",-5.95850694,6.14340278
"1741","Gainesville",-82.37357504,29.65755772
"1742","Galati",28.01527778,45.43990741
"1743","Galesburg",-90.37135417,40.95225694
"1744","Galle",80.1777721,6.1846985
"1745","Gallup",-108.72763159,35.52324561
"1746","Galveston",-94.81875,29.28506945
"1747","Galway",-9.05610731,53.28007991
"1748","Gamba",9.98611111,-2.65138889
"1749","Ganca",46.3630609,40.68205128
"1750","Gandajika",23.953125,-6.73298611
"1751","Gander",-54.57152778,48.94375
"1752","Gandhinagar",72.5019598,23.46927216
"1753","Gangneung",128.89675926,37.75416667
"1754","Gangtok",88.59779412,27.29877451
"1755","Gannan",123.50100574,47.91767242
"1756","Ganzhou",114.81801123,25.78463357
"1757","Gao",-0.04242424,16.27083334
"1758","Garanhuns",-36.49114583,-8.890625
"1759","Garca",-49.65873656,-22.21653226
"1760","Garden City",-100.85822072,37.97646396
"1761","Gardiz",69.23223684,33.59188597
"1762","Garissa",39.64821428,-0.45932539
"1763","Garoowe",48.4875,8.40833333
"1764","Garoua",13.39347826,9.31485507
"1765","Gary",-87.41123021,41.5540852
"1766","Garzon",-75.64583333,2.21845238
"1767","Gashua",11.04166667,12.875
"1768","Gaspe",-64.484375,48.83020834
"1769","Gatchina",30.11439394,59.56477273
"1770","Gavle",17.12332474,60.6709622
"1771","Gawler",138.67736386,-34.70456189
"1772","Gay",58.45710784,51.4747549
"1773","Gaya1",3.45,11.89166667
"1774","Gaya2",85.20455263,24.88879381
"1775","Gaza",34.47840214,31.52442661
"1776","Gaziantep",37.38613388,37.06523224
"1777","Gbadolite",21.00138889,4.2912037
"1778","Gbarnga",-9.47159091,6.99886363
"1779","Gdansk",18.56515299,54.39645182
"1780","Gdynia",18.47179163,54.47601599
"1781","Gedaref",35.38401515,14.0364394
"1782","Geelong",144.34655512,-38.14045276
"1783","Geita",32.175,-2.875
"1784","Gejiu",103.15267857,23.36845238
"1785","Gelendzhik",38.06959876,44.5720679
"1786","Gemena",19.7849359,3.24375
"1787","Geneina",22.44236111,13.44050926
"1788","General Conesa",-64.45583334,-40.10416667
"1789","General Guemes",-65.04647436,-24.67083333
"1790","General Pico",-63.75083333,-35.65861111
"1791","General Roca",-67.6375,-39.01666667
"1792","General Santos",125.163181,6.15581541
"1793","Geneva",6.14240033,46.20942691
"1794","Genoa",8.92383763,44.43560443
"1795","Gent",3.7870606,51.02089551
"1796","George",22.46944444,-33.96712963
"1797","George Town1",-81.33333334,19.27916667
"1798","George Town2",100.29078467,5.36377737
"1799","Georgetown1",-58.15378788,6.79734849
"1800","Georgetown2",143.54583334,-18.29166666
"1801","Georgievsk",43.46964286,44.15535714
"1802","Gera",12.07083334,50.88141667
"1803","Geraldton1",114.61948925,-28.7686828
"1804","Geraldton2",-86.95138889,49.71944444
"1805","Ghadamis",9.49166667,30.125
"1806","Ghanzi",21.64583333,-21.70416667
"1807","Ghardaia",3.67719298,32.4870614
"1808","Gharyan",13.01527777,32.16898148
"1809","Ghat",10.18229167,24.96458333
"1810","Ghaziabad",77.44867119,28.61156911
"1811","Ghazni",68.40858696,33.56706522
"1812","Gibraltar",-5.41391844,36.15789007
"1813","Giessen",8.68248382,50.59437702
"1814","Gifu",136.74855264,35.36990244
"1815","Gijon",-5.68548246,43.5302193
"1816","Gila Bend",-112.71944444,32.95138889
"1817","Gilgit",74.34066092,35.91278736
"1818","Gillette",-105.49919591,44.28399123
"1819","Gimbi",35.83365385,9.17147436
"1820","Gimli",-96.98958333,50.63333334
"1821","Gingin",115.90892857,-31.34702381
"1822","Gingoog",125.12916667,8.8375
"1823","Girardot",-74.80290404,4.32373737
"1824","Girga",32.0194534,26.20369495
"1825","Gisborne",178.02303921,-38.66151961
"1826","Gitarama",29.69007312,-2.02261837
"1827","Gitega",29.86278727,-3.37826866
"1828","Giyon",38.10610786,8.61405016
"1829","Gjovik",10.65527778,60.79120371
"1830","Gladstone",151.2530914,-23.86518817
"1831","Glasgow1",-106.63392857,48.19702381
"1832","Glasgow2",-4.22768036,55.84397962
"1833","Glazov",52.65844907,58.13842592
"1834","Glendale",-112.25145326,33.58036399
"1835","Glendive",-104.71574074,47.11111111
"1836","Glenwood Springs",-107.33472223,39.54537037
"1837","Gliwice",18.74740072,50.32222921
"1838","Goba",39.98166667,7.03833334
"1839","Gogrial",28.10367647,8.54240196
"1840","Goiana",-35.01797138,-7.52647307
"1841","Goianesia",-49.12051282,-15.32307692
"1842","Goiania",-49.30158353,-16.69548694
"1843","Gold Coast",153.39744445,-28.01575
"1844","Goldsboro",-77.96657609,35.38297102
"1845","Golela",31.8875,-27.30972222
"1846","Golmud",94.90255376,36.4061828
"1847","Golyshmanovo",68.37699276,56.39945652
"1848","Goma",29.50926809,-1.71682473
"1849","Gombe",11.1682971,10.29305556
"1850","Gomez Palacio",-103.49657004,25.56634431
"1851","Gonaives",-72.66490741,19.45101852
"1852","Gonbad-e Kavus",55.17382812,37.25117187
"1853","Gonder",37.44138889,12.58768519
"1854","Goodland",-101.70833333,39.35
"1855","Goondiwindi",150.30178571,-28.54345238
"1856","Gorakhpur",83.46916982,26.76005595
"1857","Gorgan",54.45711538,36.85346154
"1858","Gorno Altaysk",85.94232456,51.95526316
"1859","Gornyak",81.46309524,50.99821429
"1860","Goroka",145.38625,-6.0675
"1861","Gorontalo",122.94785564,0.60918759
"1862","Gorzow Wielkopolski",15.23515918,52.73609551
"1863","Goteborg",11.97115817,57.69422164
"1864","Gottingen",9.92061594,51.54938406
"1865","Goulburn",149.71826923,-34.74903846
"1866","Goulimine",-10.05757576,28.98674243
"1867","Goundam",-3.67083333,16.41666667
"1868","Goure",10.26388889,13.98611111
"1869","Governador Valadares",-41.96453252,-18.86788618
"1870","Goya",-59.26,-29.14972222
"1871","Goycay",47.74361111,40.65027778
"1872","Graaff Reinet",24.54270833,-32.31354167
"1873","Grafton",152.94,-29.72166667
"1874","Grahamstown",26.5377451,-33.30269608
"1875","Granada1",-85.95740741,11.93148148
"1876","Granada2",-3.62492424,37.17512626
"1877","Grand Bassam",-3.73897059,5.21299019
"1878","Grand Canyon",-112.14166666,36.05416666
"1879","Grand Forks",-97.05325342,47.91444064
"1880","Grand Island",-98.36332304,40.92319959
"1881","Grand Junction",-108.54135417,39.07901042
"1882","Grand Prairie1",-97.02313389,32.67267972
"1883","Grand Prairie2",-118.7949495,55.16388889
"1884","Grand Rapids",-85.6668577,42.93654998
"1885","Grand Turk",-71.14375,21.4625
"1886","Granja",-40.82916667,-3.11666666
"1887","Grants Pass",-123.3326878,42.43010563
"1888","Graz",15.45227146,47.03644091
"1889","Great Falls",-111.28258333,47.50383333
"1890","Greeley",-104.72389601,40.41043447
"1891","Green Bay",-88.03033009,44.49745671
"1892","Green River",-109.46348039,41.51200981
"1893","Greeneville",-77.37671569,35.57965686
"1894","Greenock",-4.75866228,55.94013158
"1895","Greensboro",-79.88778283,36.04132654
"1896","Greenville1",-91.04151786,33.40178571
"1897","Greenville2",-82.3251677,34.8371388
"1898","Greenville3",-9.04305555,5.01944444
"1899","Grenoble",5.70651324,45.21448556
"1900","Griffith",146.03988095,-34.28630952
"1901","Groningen",6.57257194,53.21705636
"1902","Grootfontein",18.10492425,-19.56477272
"1903","Groznyy",45.67489648,43.29746377
"1904","Grudziadz",18.77697917,53.4878125
"1905","Gryazi",39.93859649,52.49254386
"1906","Guadalajara1",-103.3475558,20.64887797
"1907","Guadalajara2",-3.18158602,40.63669355
"1908","Guaira",-54.25073529,-24.08946078
"1909","Guajara-Miram",-65.33854167,-10.79916667
"1910","Gualeguay",-59.31397059,-33.14583333
"1911","Gualeguaychu",-58.52674731,-33.01357527
"1912","Guamuchil",-108.07916666,25.45982143
"1913","Guanajuato",-101.26435185,21.02199074
"1914","Guanambi",-42.7745098,-14.21740196
"1915","Guanare",-69.75633333,9.04933333
"1916","Guangshui",114.06729249,31.50022774
"1917","Guangyuan",105.82119565,32.38900104
"1918","Guangzhou",113.30598158,22.93257986
"1919","Guanhaes",-42.93611111,-18.78055556
"1920","Guantanamo",-75.20376984,20.14781746
"1921","Guaranda",-79.0125,-1.6125
"1922","Guarapuava",-51.47206284,-25.38285519
"1923","Guaratingueta",-45.19285406,-22.7923791
"1924","Guasave",-108.44495614,25.58530702
"1925","Guasdualito",-70.72537879,7.2375
"1926","Guatemala",-90.54527669,14.60033562
"1927","Guaxupe",-46.7150641,-21.30074786
"1928","Guayaquil",-79.91400376,-2.15670426
"1929","Guaynas",-110.90262346,27.92361111
"1930","Gubakha",57.59652778,58.87152777
"1931","Gubkin",37.39583334,51.27916666
"1932","Guide",101.42604167,36.03958333
"1933","Guider",13.91930272,9.94617347
"1934","Guiglo",-7.50224359,6.54198718
"1935","Guilin",110.25931029,25.29705244
"1936","Guines",-82.02613636,22.83825758
"1937","Guiyang",106.71556621,26.59032167
"1938","Gujranwala",74.08510236,32.13001188
"1939","Gujrat",73.85135353,32.77253718
"1940","Gulbarga",76.82952899,17.34535024
"1941","Gulfport",-89.08889468,30.40198779
"1942","Guliston",68.7759058,40.49535024
"1943","Gulu",32.28925439,2.76414474
"1944","Gunnedah",150.25160256,-30.98429487
"1945","Gunnison",-106.9314394,38.54583333
"1946","Gunsan",126.71605073,35.9725
"1947","Guntur",80.32206692,16.2866791
"1948","Gurgaon",76.97324647,28.27999914
"1949","Gurupi",-49.07115385,-11.72628205
"1950","Guryevsk",85.94854651,54.28905039
"1951","Gusau",6.68020833,12.17858796
"1952","Gusinoozyorsk",106.52127193,51.29144737
"1953","Guwahati",91.60239362,26.09033688
"1954","Guymon",-101.48063725,36.68602941
"1955","Gwadar",62.32916667,25.12083333
"1956","Gwalior",78.16975436,26.25396006
"1957","Gwanda",29.00138889,-20.94305555
"1958","Gwangju",126.84664352,35.14959491
"1959","Gweru",29.80819445,-19.45333333
"1960","Gyeongju",129.21768868,35.85369497
"1961","Gympie",152.67123016,-26.19027778
"1962","Gyor",17.65235944,47.6872992
"1963","Gyumri",43.85128788,40.79143939
"1964","Gyzlarbat",56.27333333,38.97708333
"1965","Ha Giang",104.98365385,22.82083334
"1966","Ha Tinh",105.86710069,18.36571181
"1967","Haarlem",4.64370642,52.429341
"1968","Hachinohe",141.50119048,40.51998299
"1969","Hachioji",139.37001152,35.61268447
"1970","Hadiboh",54.02361111,12.65138889
"1971","Haeju",125.69458955,38.03476368
"1972","Hafar al Batin",45.96666666,28.42163978
"1973","Hagere Hiywet",37.87486559,8.98413979
"1974","Hagerstown",-77.72256667,39.64183333
"1975","Haifa",35.04275174,32.82400174
"1976","Haikou",110.35731352,20.00559441
"1977","Hail",41.69564394,27.52054924
"1978","Hailar",119.75981183,49.22208781
"1979","Hailun",126.94146825,47.46660053
"1980","Haiphong",106.38135027,20.57193128
"1981","Hajjah",43.59424603,15.63980655
"1982","Hakkari",43.74134615,37.58108974
"1983","Hakodate",140.74726191,41.79970238
"1984","Halacho",-90.08055556,20.47777778
"1985","Haldia",87.78119981,22.01448129
"1986","Halifax",-63.58538075,44.66695402
"1987","Halmstad",12.87354167,56.67076389
"1988","Hamadan",48.51744505,34.80608974
"1989","Hamah",36.76444805,35.12857143
"1990","Hamamatsu",137.797684,34.74672123
"1991","Hamburg",10.01552683,53.56762107
"1992","Hamhung",127.53651771,39.91526745
"1993","Hami",93.5125,42.82929487
"1994","Hamilton1",-64.77903005,32.2965164
"1995","Hamilton2",-79.81290518,43.33520123
"1996","Hamilton3",175.27607678,-37.78244382
"1997","Hamilton4",142.02738095,-37.73690476
"1998","Hammerfest",23.70055555,70.67666667
"1999","Hampton",-76.4419938,37.0869146
"2000","Hancheng",110.44263627,35.48498427
"2001","Hancock",-88.57718254,47.12321428
"2002","Handan",114.92689494,36.34530343
"2003","Hanggin Houqi",107.11412602,40.90762195
"2004","Hangu",117.79837444,39.30599776
"2005","Hangzhou",120.25901402,30.65932326
"2006","Hania",24.0369213,35.50925926
"2007","Hannover",9.73771565,52.38851664
"2008","Hanoi",105.96262247,20.73810097
"2009","Hanzhong",107.12212593,33.12174892
"2010","Haora",88.15915708,22.67708436
"2011","Happy Valley",-60.31369048,53.30178571
"2012","Hapur",77.92952471,28.77848088
"2013","Harar",42.09051724,9.33591954
"2014","Harare",31.049625,-17.83502083
"2015","Harbin",126.62486111,45.74303075
"2016","Hardin",-107.6125,45.7327381
"2017","Hargeysa",44.06445036,9.55700354
"2018","Harlingen",-97.6943662,26.18139671
"2019","Harper",-7.72083333,4.375
"2020","Harrisburg",-76.77524331,40.28923358
"2021","Harrisonburg",-78.87177673,38.44001572
"2022","Harstad",16.5394676,68.78842592
"2023","Hartford",-72.65090866,41.77051318
"2024","Hassi Messaoud",6.06053922,31.70465686
"2025","Hastings",176.84103536,-39.6375
"2026","Hat Yai",100.46840176,7.01226799
"2027","Hatay",36.15927992,36.23199299
"2028","Hathras",78.15620954,27.59654421
"2029","Hattiesburg",-89.32817982,31.32214912
"2030","Haugesund",5.29064815,59.41194444
"2031","Havana",-82.35610507,23.07396739
"2032","Havre",-109.68048246,48.54495614
"2033","Hays",-99.32083334,38.88065476
"2034","Hearst",-83.66041667,49.68854167
"2035","Hebi",114.34198603,35.95231341
"2036","Hechi",109.59928435,23.12049634
"2037","Hefei",117.43189047,31.8320954
"2038","Hegang",130.2729798,47.2989899
"2039","Heidelberg",8.65962007,49.4070487
"2040","Heihe",127.45833334,50.22083334
"2041","Helena",-112.02325269,46.60591398
"2042","Helong",128.9849359,42.53701923
"2043","Helsingborg",12.72276995,56.05639671
"2044","Helsinki",24.91004247,60.25477931
"2045","Hengshui",115.83054293,37.95455529
"2046","Hengyang",112.41991042,27.01387758
"2047","Herat",62.2225295,34.32581121
"2048","Hereford",-102.4005,34.82216667
"2049","Hermanus",19.22083334,-34.42083333
"2050","Hermosillo",-110.96421233,29.0895548
"2051","Hervey Bay",152.86442308,-25.28557692
"2052","Hetauda",84.9901084,27.42405149
"2053","Heyuan",114.63080289,23.62707381
"2054","Heze",115.39191601,35.16858259
"2055","Hickory",-81.28838997,35.7295712
"2056","Hidalgo del Parral",-105.66870155,26.93323643
"2057","Hilo",-155.08458995,19.70363757
"2058","Hims",36.70447154,34.72261179
"2059","Hindupur",77.49099794,13.83677983
"2060","Hinthada",95.44861111,17.65475146
"2061","Hinton",-117.57361112,53.40848765
"2062","Hios",26.1325,38.37130952
"2063","Hirosaki",140.47219551,40.6073718
"2064","Hiroshima",132.44556452,34.40687724
"2065","Hisar",75.81088174,29.14625484
"2066","Ho",0.47216667,6.60983333
"2067","Ho Chi Minh City",106.80159376,10.80062933
"2068","Hoa Binh",105.34320175,20.82828947
"2069","Hobart",147.29711538,-42.86594551
"2070","Hobbs",-103.13607723,32.71636179
"2071","Hof",11.91779279,50.30213964
"2072","Hohhot",111.70911263,40.82796135
"2073","Hokitika",170.97083333,-42.71875
"2074","Holguin",-76.25442708,20.87695312
"2075","Homer",-151.53446969,59.64583333
"2076","Homestead",-80.4439433,25.49102234
"2077","Homyel",30.98119712,52.4305626
"2078","Hon Quan",106.61180556,11.64791666
"2079","Honda",-74.73416667,5.21375
"2080","Hong Gai",107.11325758,20.96174242
"2081","Hong Kong",113.53043866,22.87201773
"2082","Honiara",159.96686508,-9.42996032
"2083","Honolulu",-157.90893506,21.36056993
"2084","Hoonah",-135.44166666,58.1125
"2085","Hooper Bay",-166.0875,61.5375
"2086","Hopedale",-60.22083156,55.45972485
"2087","Hopkinsville",-87.49040404,36.8574495
"2088","Horlivka",38.09746785,48.29677117
"2089","Horqueta",-57.05046296,-23.34398148
"2090","Horsham",142.20122549,-36.71348039
"2091","Horta",-28.62986111,38.54861111
"2092","Hosaina",37.90168571,7.58572016
"2093","Hoshiarpur",75.91612538,31.46513477
"2094","Hoskins",150.40416666,-5.45833333
"2095","Hospet",76.397699,15.27966418
"2096","Hot Springs",-93.05620155,34.47926357
"2097","Hotan",79.86281056,37.17093685
"2098","Houlton",-67.83958333,46.12777778
"2099","Houma1",-90.71741968,29.59231928
"2100","Houma2",111.31213816,35.62957237
"2101","Houston",-95.41353402,29.79767703
"2102","Hrodna",23.82398649,53.67188439
"2103","Hsinchu",120.95309425,24.7534106
"2104","Hua Hin",99.94694444,12.58972222
"2105","Huacho",-77.60696953,-11.10306035
"2106","Huaibei",116.57902596,33.87448792
"2107","Huainan",116.69035968,33.98244057
"2108","Huaiyin",119.39938993,33.67580483
"2109","Huajuapan de Leon",-97.77430556,17.81423611
"2110","Hualien",121.5905506,23.98608631
"2111","Huamachuco",-78.02227012,-7.81307471
"2112","Huambo",15.7454096,-12.77351695
"2113","Huancavelica",-74.97638889,-12.78472222
"2114","Huancayo",-75.215625,-12.06083333
"2115","Huangshi",115.1023823,30.33797736
"2116","Huangyan",121.25980903,28.64262153
"2117","Huanren",125.35046296,41.2825
"2118","Huanta",-74.24861111,-12.9375
"2119","Huanuco",-76.24229798,-9.92689394
"2120","Huaraz",-77.52651515,-9.52916667
"2121","Huarmey",-78.15138889,-10.06805555
"2122","Huasco",-71.2225,-28.46583333
"2123","Huatabampo",-109.64305555,26.83009259
"2124","Huaura",-77.6,-11.06666667
"2125","Hubli",75.07863636,15.4082197
"2126","Hudson Bay",-102.37777709,52.83888864
"2127","Hue",107.59791156,16.45541603
"2128","Huehuetenango",-91.47678571,15.33452381
"2129","Huelva",-6.93690476,37.26468254
"2130","Hughenden",144.19583334,-20.84583333
"2131","Huinan",126.25833333,42.63
"2132","Huize",103.40833334,26.3375
"2133","Huizhou",114.21191202,23.04937821
"2134","Hulan Ergi",123.61743631,47.21977176
"2135","Hulin",133.01074561,45.78004386
"2136","Hun",15.95096154,29.12403846
"2137","Hunanghua",117.31643701,38.37516404
"2138","Hungnam",127.56845855,39.88447755
"2139","Huntington",-82.41298309,38.41570048
"2140","Huntsville1",-95.55460526,30.72236842
"2141","Huntsville2",-86.63500958,34.71178161
"2142","Hurghada",33.82435897,27.23846154
"2143","Hutchinson",-97.92232906,38.06463675
"2144","Huzhou",119.97512184,30.86203741
"2145","Hwange",26.49652778,-18.3625
"2146","Hyderabad1",68.59576167,25.25080364
"2147","Hyderabad2",78.38237477,17.464077
"2148","Hyeson",128.19431818,41.40088384
"2149","I-n-Amenas",9.55416666,28.04583334
"2150","I-n-Salah",2.48,27.19666666
"2151","Iasi",27.5954574,47.14445489
"2152","Ibadan",3.89463429,7.33290368
"2153","Ibague",-75.1994403,4.44247512
"2154","Ibarra",-78.15123873,0.34673424
"2155","Ibb",44.19672685,13.96110265
"2156","Ica",-75.72792553,-14.05611702
"2157","Icel",34.59684421,36.79526295
"2158","Ico",-38.86845238,-6.40178572
"2159","Idah",6.74285714,7.11071429
"2160","Idaho Falls",-112.01376488,43.49159226
"2161","Idlib",36.64090909,35.94261364
"2162","Ifakara",36.66483333,-8.12483333
"2163","Ife",4.59708335,7.40823512
"2164","Igarka",86.59398148,67.46496913
"2165","Iguala",-99.53369047,18.35202381
"2166","Iguape",-47.56333333,-24.70833333
"2167","Iguatu",-39.30721545,-6.34481707
"2168","Ihosy",46.1275,-22.40083333
"2169","Ijebu Ode",3.94988095,6.82707143
"2170","Ijui",-53.91869658,-28.3883547
"2171","Ikare",5.91815915,7.58515954
"2172","Ikela",23.2625,-1.19583334
"2173","Iksan",126.9524449,35.95444215
"2174","Ilam",46.40551802,33.63074324
"2175","Ilebo",20.59404762,-4.33154762
"2176","Ilheus",-39.04265873,-14.81051587
"2177","Iligan",124.23465909,8.19981061
"2178","Illapel",-71.17377451,-31.63553922
"2179","Illichivsk",30.63864379,46.32883987
"2180","Illizi",8.47916667,26.50416667
"2181","Ilo",-71.33240741,-17.64351852
"2182","Iloilo",122.60335565,10.92063244
"2183","Ilorin",4.65057471,8.45261494
