City,Region,tif_count,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Salinopolis,SOUTH AMERICA,6.999999999,-47.33809524,-0.620238095,6.999999999,26.55952345,8.030952317,80.65632521,53.15317426,31.95714269,22.0,9.957142693,26.02619008,27.24285725,27.28333282,26.02619008,2580.0,505.0,12.14285715,81.84284864,1351.285714,49.71428574,98.57142859,1351.285714,G,5.892912769363755,1.4834510451124754,0.9870725388601025,0.9460229041153496
Salisbury,NORTH AMERICA,77.0,-80.48019481,35.67770563,77.0,15.05887443,13.27792202,38.96955089,791.702173,31.95454508,-2.118181758,34.07272616,22.87380969,6.5017316,24.69805165,5.090043241,1122.220779,107.2727273,78.32467533,9.681639238,306.8441558,254.4155844,300.6753247,268.2207792,D,-0.6882582821436631,1.433115388589439,0.7767943262411352,0.7572317064664293
Salt Lake City,NORTH AMERICA,1553.0,-111.9409798,40.82155505,1553.0,10.79621162,13.57133504,34.0594359,948.604877,32.97018672,-6.872311654,39.84249837,9.833590917,22.86528224,22.86528224,-0.66174072,478.9072762,58.1159047,19.75788796,30.77028879,165.7186091,67.72182872,67.72182872,115.3052157,C,-2.440289834194836,-0.9109936957068823,0.8138586437440313,0.6940916217441313
Salta,SOUTH AMERICA,143.0,-65.42162005,-24.79871795,143.0,17.32030885,12.65973187,50.43176768,418.1204665,28.20839151,3.10699301,25.10139849,21.75804202,11.75944058,21.78508164,11.75944058,737.2377622,179.1258741,3.993006993,103.893573,453.6293706,13.04895105,453.6083916,13.04895105,C,0.17076550477284028,-1.1611197450024366,0.8138586437440313,0.6479456919487075
Saltillo,NORTH AMERICA,193.0,-100.9828152,25.43747841,193.0,18.04689122,14.95276339,58.91220073,386.2244884,29.89274607,4.510362707,25.38238345,21.52150255,15.01079449,22.23169256,12.89982727,340.492228,58.99481865,6.761658032,61.8902951,160.1606218,33.8238342,141.4611399,41.89119171,C,-0.3986411682090018,-1.8747284527725665,0.8138586437440313,0.8180905379215454
Salvador,SOUTH AMERICA,394.9999999,-38.41770042,-12.8971519,394.9999999,25.00773204,6.281708846,66.76706562,115.8639545,29.65316447,20.2443037,9.408860779,24.85578053,26.13928273,26.29244722,23.49219398,1991.301266,314.5848101,80.33924051,48.35272533,862.2582279,293.8253165,339.8759494,475.8329114,G,4.218531765638467,2.720219064877314,0.9870725388601025,0.9814294120120965
Salzburg,EUROPE,179.0,13.01783054,47.80926443,179.0,8.953142449,9.315316547,33.19126052,715.3235184,23.76089386,-4.303351951,28.06424581,17.6623837,0.114804466,17.6623837,0.092364986,1255.932961,163.3575419,64.58659219,34.28168091,479.1061453,214.5921788,479.1061453,214.6145252,B,-1.3737786606332951,2.8314422626207785,0.7018229166666673,0.7349989073980279
Samalut,AFRICA,170.8082248,30.69955163,28.27595555,170.8082248,21.5867586,14.30475054,46.58981948,643.5243636,35.95650176,5.253849626,30.70265191,14.33884662,25.4794828,28.66406277,12.97557305,4.047921604,1.0,0.0,36.65276483,2.23418076,0.0,0.0,2.23418076,C,-0.8590320577895864,-2.9806509131266767,0.8138586437440313,0.8188414633519665
Samandagi,ASIA,92.01169173,35.98350737,36.10697642,92.01169173,18.93330881,7.381348072,30.77152762,644.8117225,30.35970781,6.371687236,23.98802067,10.81440759,26.16325114,26.76274201,10.81440759,953.3556836,171.1472605,9.028048271,70.63408213,458.8041585,38.05849924,51.02779413,458.8041585,C,0.2075710039728185,-0.26658887670045833,0.8138586437440313,0.5608662111178656
Sambalpur,ASIA,166.0,83.9687751,21.48448795,166.0,26.88315755,11.52213856,40.37254389,454.012803,41.32228927,12.7837349,28.53855441,27.83333305,21.1881525,32.73664688,21.1881525,1607.572289,468.5060241,3.439759036,132.7776747,1206.614458,22.46987952,265.560241,22.46987952,E,3.442334773587681,-2.1367910666749093,0.3969783197831978,0.41894524109472203
Samara,EUROPE,508.0,50.12055446,53.18236549,508.0,5.134383206,9.601115501,22.88591893,1245.427303,27.10964569,-14.83661416,41.94625978,19.94740817,-9.00652886,19.94740817,-9.929363529,521.8326772,66.2519685,26.05708661,24.70255434,166.984252,93.77165354,166.984252,106.8523622,A,-4.014758534256353,0.7645134628784181,0.9989528795811529,0.9905176506432806
Samarinda,MALAY ARCHIPELAGO,112.0,117.1487351,-0.508779762,112.0,28.33255213,8.399627966,91.50847176,17.91407322,33.00178579,23.82232094,9.179464851,28.49434543,28.22142858,28.49434544,28.15744054,2005.366071,222.2232143,113.0,21.65882681,605.3035714,359.9107143,603.1071429,400.0,G,5.110566295792997,2.860055377095645,0.9870725388601025,0.9802509928799287
Samarqand,ASIA,553.0,66.99668475,39.66335142,553.0,13.8497815,12.64028027,33.87184709,908.753914,34.04882459,-3.269620265,37.31844504,8.374834229,23.56784217,25.19843278,2.612176004,390.4466546,73.98915009,1.0,75.25702037,186.7884268,8.871609403,11.35081374,148.835443,C,-1.907947512733495,-1.9634536115500967,0.8138586437440313,0.8189660817888117
Sampit,MALAY ARCHIPELAGO,28.00000001,112.9532738,-2.527380952,28.00000001,27.34598214,9.155654908,88.12652506,28.14235463,32.53928539,22.15000057,10.38928482,27.37261908,27.25476183,27.66964293,27.05238117,2633.857143,295.6071429,117.3571429,28.11146355,827.6785714,395.5714286,712.8571429,791.3214286,G,5.733503959095703,4.04141409891328,0.9870725388601025,0.9810744832324965
Samsun,ASIA,576.0000001,36.60787037,41.24777199,576.0000001,13.34682437,7.089916097,30.59057466,610.3067851,25.22708333,2.055555552,23.17152779,11.20685763,20.94742472,20.9544849,6.254224522,729.0642361,88.49479166,35.60416666,27.60875014,255.2135417,126.3298611,126.4166667,181.7013889,B,-1.2077073092808228,1.120368813426601,0.7018229166666673,0.7306415010583334
San Bernardo,SOUTH AMERICA,465.6227218,-70.71542649,-33.58657891,465.6227218,15.39820884,13.15960118,50.41595372,474.5467421,29.59709076,3.494643079,26.10244768,10.02349958,21.11074963,21.22314393,9.517832337,446.9315086,103.7608175,1.955098032,102.5036715,277.7310965,10.25753385,10.26612449,272.6620098,C,-0.6840366659687963,-1.6636293631577581,0.8138586437440313,0.8254443148429581
San Carlos,SOUTH AMERICA,5.999999998,-63.73472222,-17.40138889,5.999999998,24.33749994,10.625,63.05693881,230.7368164,31.79999924,14.94999981,16.84999943,26.50277774,22.31388887,26.50277774,21.11111132,1628.0,273.6666667,54.16666667,52.65158908,721.3333333,195.6666667,721.3333333,200.0,F,3.3081225081845522,1.2056526719902676,0.9490130505709612,0.8943024826674334
Samut Prakan,ASIA,711.6832689,100.6999978,13.68011611,711.6832689,28.29497086,8.50185063,61.91245283,129.1350259,34.50450384,20.7705889,13.73391495,28.29646041,26.71915737,29.73758911,26.54177525,1345.903816,301.966251,7.306309882,85.29363327,708.7401321,36.58876938,380.3236329,64.82083447,F,3.7534315304636126,-1.193760778450327,0.9490130505709612,0.9373426511564426
San,AFRICA,16.0,-4.9,13.3078125,16.0,27.30963516,14.65885407,55.23875451,295.2767906,39.48750019,12.94999981,26.53750038,27.07916665,23.50104105,31.01874971,23.50104105,642.1875,200.0,0.0,128.4760909,477.75,2.0,131.3125,2.0,E,2.1743582637459693,-3.7116581552388586,0.6030216802168021,0.6381792091535785
San Angelo,NORTH AMERICA,123.0,-100.4564363,31.45792683,123.0,18.35067752,15.29186992,42.16439729,783.6485511,35.54878005,-0.717886184,36.26666588,23.73102971,9.211382129,27.66043356,8.346476997,551.2601626,88.15447154,20.34146341,49.53501207,204.5934959,71.46341463,149.9186992,71.68292683,C,-0.867081366835959,-1.825713141302676,0.8138586437440313,0.8225059565527726
San Antonio Oeste,SOUTH AMERICA,14.0,-64.95833333,-40.72916667,14.0,15.05625003,12.62440484,46.1331155,554.103363,29.53571429,2.171428544,27.36428533,18.40833351,9.535714218,21.8178572,8.255952358,278.7142857,37.0,15.0,25.81789398,90.21428571,52.85714286,71.71428572,60.57142857,C,-1.4689452886562673,-0.968055266770167,0.8138586437440313,0.744181401581288
San Antonio de los Banos,NORTH AMERICA,6.999999999,-82.50595238,22.89642857,6.999999999,24.80773817,9.263095038,61.57857786,211.3980647,31.84285654,16.79999978,15.04285676,27.08809498,22.01666696,27.13809531,22.01666696,1414.571429,211.8571429,41.28571428,57.2914881,569.5714286,142.7142857,569.0,142.7142857,F,2.9751304450075025,0.4313972270989272,0.9490130505709612,0.9375887222200269
San Ignacio,SOUTH AMERICA,26.0,-60.9650641,-16.38269231,26.0,25.06394232,11.37788483,62.71514174,188.6808548,33.12692261,14.98461533,18.14230728,26.35384596,22.62115398,26.89102532,22.31602544,1154.653846,188.4615385,14.34615385,66.68212333,545.2307692,71.03846154,375.6923077,87.92307692,F,2.479236682729104,-1.02806190143973,0.9490130505709612,0.938800767021443
San Antonio1,NORTH AMERICA,1327.0,-98.50498618,29.48651721,1327.0,20.33374777,12.32184119,40.22411793,676.9302631,34.72629983,4.093820629,30.63247913,23.94531519,13.04467469,28.24606881,11.58879678,798.1401658,111.1552374,41.99171062,34.76745048,274.1499623,133.2283346,210.682743,134.9600603,D,0.044520649820217105,-0.5883227386535103,0.025716312056737564,0.05970081663170028
San Antonio2,SOUTH AMERICA,49.99999997,-71.60916667,-33.56,49.99999997,16.20925007,9.377833347,52.15300552,319.3617731,25.80399998,7.822000075,17.98199985,12.8166667,19.87433331,20.24233326,12.33100008,428.64,111.88,0.72,109.1224054,283.58,5.74,5.82,273.1,C,-0.16616552736965087,-1.1023179817513347,0.8138586437440313,0.8203438746512578
San Carlos de Bariloche,SOUTH AMERICA,83.0,-71.33273092,-41.14246988,83.0,8.13448795,11.18564259,49.2945149,437.149299,21.20722899,-1.481927704,22.68915673,2.946787149,13.62389562,13.62389562,2.856827306,929.373494,170.4216868,26.84337349,58.024966,422.7590362,98.91566265,98.91566265,420.8313253,B,-1.503903662086079,1.521865635345242,0.7018229166666673,0.7271579346863083
San Carlos del Zulia,SOUTH AMERICA,21.0,-71.91428571,9.000396825,21.0,28.95000013,9.289682797,81.93466041,56.70622072,34.56190382,23.22380992,11.33809389,29.00952403,28.35317548,29.45396896,28.12777774,1642.952381,243.6666667,45.19047618,41.60143225,576.2380952,203.2380952,439.8095238,352.8095239,F,4.524429862433961,0.5612400172097619,0.9490130505709612,0.8787542309533771
San Javier,SOUTH AMERICA,7.000000003,-62.51071429,-16.2702381,7.000000003,23.70595251,10.87380941,64.01792145,180.0253601,31.27142824,14.28571429,16.98571423,25.06428528,21.28571429,25.40714291,21.15000016,1168.428571,188.1428571,18.71428571,59.23079027,523.2857143,98.57142857,386.0,119.1428571,F,2.2807562333346225,-0.44485736888837946,0.9490130505709612,0.9392739791116074
San Bernardino,NORTH AMERICA,1733.827324,-117.4073301,34.03796055,1733.827324,18.02597951,15.89188584,53.21081144,506.0062235,34.40881962,4.539330171,29.86948944,12.90245909,24.140854,24.64966823,12.29364519,345.345936,72.67236434,1.603866363,93.3030571,208.1409063,8.322400909,16.13337989,188.149023,C,-0.3904468960381234,-2.718707681468108,0.8138586437440313,0.8192151998749972
San Cristobal,SOUTH AMERICA,110.0,-72.24136364,7.803181818,110.0,21.47397718,9.074015158,84.36084713,43.44328728,26.66181821,15.90636363,10.75545457,21.68393934,21.02878784,21.84227279,20.84439401,1731.6,276.6545454,46.28181818,48.34396553,658.8363636,186.0090909,512.7181818,220.7818182,F,3.1374069920483074,1.7526668038530344,0.9490130505709612,0.8491855835144709
San Cristobal de Las Casas,NORTH AMERICA,77.0,-92.66190476,16.76071429,77.0,15.12288961,13.77240263,71.44098544,153.5650145,23.94545461,4.667532444,19.27792212,16.45411254,12.96103904,16.57922075,12.96103904,1093.207792,221.1298701,9.584415583,86.79337747,538.9350649,35.14285714,490.5844156,35.14285714,F,0.5943936384091246,-0.07351203775018483,0.9490130505709612,0.928403708490158
San Diego,NORTH AMERICA,1765.753821,-117.1425216,32.94745833,1765.753821,17.58175584,11.6783038,54.08983628,355.3039045,28.41391034,6.90655746,21.50735285,13.89191934,21.49291271,22.28636426,13.56087507,317.9678685,63.84173063,1.058332027,89.82584334,181.4603326,6.160860666,11.54386225,164.8663029,C,-0.3248503129830814,-1.778135755026185,0.8138586437440313,0.822901302052966
San Felipe1,NORTH AMERICA,15.99999999,-114.8484375,31.02760417,15.99999999,22.24401069,14.21406239,47.60674071,620.4902077,37.38750052,7.53124988,29.85625005,27.73437488,24.17916644,30.02499998,14.8166669,57.125,11.0625,0.0,65.40360594,27.1875,1.0,22.125,19.8125,E,-0.039590853153753006,-3.5372773162461404,0.6030216802168021,0.5806563265530279
San Fernando de Apure,SOUTH AMERICA,55.0,-67.48590909,7.873939394,55.0,27.35257582,9.437878626,71.33223378,93.63871807,34.71454537,21.4836363,13.23090907,26.3006057,27.86090913,28.64727294,26.27878744,1598.290909,322.0727273,3.545454545,89.32950523,885.5272728,22.67272727,96.38181819,879.0363637,F,4.41586621582805,-0.5962608809327179,0.9490130505709612,0.9405201205603583
San Fernando1,SOUTH AMERICA,109.9999999,-61.45931818,10.31772727,109.9999999,26.68424247,7.943181736,81.67305145,55.52463358,31.27454537,21.54909103,9.725454348,26.62939406,26.53636379,27.13045476,25.87924271,1483.781818,231.2909091,39.22727272,51.3682055,583.1090909,151.5181818,367.3363637,367.5727273,F,3.946112599634368,0.6343142787483076,0.9490130505709612,0.9384186262676617
San Fernando2,NORTH AMERICA,22.0,-98.15113636,24.85340909,22.0,23.42632571,12.84280304,47.90519073,511.7100775,35.74545461,8.936363393,26.80909122,28.40378779,18.10530333,29.05606062,16.5030306,663.7272727,132.7727273,18.0,63.68375033,291.9090909,64.36363636,247.0909091,72.36363636,E,0.9938268781892527,-1.8772720201168662,0.6030216802168021,0.6174687351036287
San Fernando3,SOUTH AMERICA,25.0,-70.98566667,-34.58066667,25.0,14.62866665,12.20266659,47.18717895,495.5886047,29.50800003,3.647999973,25.85999969,9.172666626,20.86266685,20.86266685,8.682666626,776.08,201.96,5.52,105.5839334,505.0,18.28,18.28,466.16,C,-0.1789184380812241,-0.8536868139001088,0.8138586437440313,0.820830706137033
San Francisco de Macoris,SOUTH AMERICA,37.0,-70.27117117,19.30585586,37.0,25.86520283,10.36779272,73.94938103,140.8660204,32.56216199,18.54324341,14.01891858,25.7355856,24.26036046,27.3085588,23.94459456,1548.0,196.4324324,76.83783783,29.14169234,460.9459459,247.0810811,408.4594595,308.4594594,F,3.394333952234571,1.3109512302686026,0.9490130505709612,0.6575226094941885
San Jose de Mayo,SOUTH AMERICA,19.0,-56.71578947,-34.33421053,19.0,16.92017565,11.18157884,45.73746852,477.4396651,30.51578953,6.068420987,24.44736822,17.31228045,11.95964934,22.90263166,11.22543862,1204.473684,126.5263158,82.0,12.62586132,339.0,266.7894737,290.2631579,273.1052632,D,0.2739654392908564,1.943989384231969,0.7767943262411352,0.7572048453543513
San Jose del Guaviare,SOUTH AMERICA,7.999999998,-72.64375,2.56875,7.999999998,28.0291667,9.470833421,69.63855648,111.7014418,35.51249981,21.91249967,13.60000014,27.28750014,29.32916641,29.62499976,26.78958297,2855.625,420.75,26.49999997,55.25374365,1147.625,217.7499999,230.1249999,1028.125,G,5.68214287794286,1.7316834034446145,0.9870725388601025,0.9814589831419969
San Juan2,SOUTH AMERICA,294.0,-68.52295918,-31.52071995,294.0,17.58096654,15.32774948,46.6657279,649.870799,33.34557852,0.499659874,32.84591907,25.09041943,9.279478492,25.18140581,9.279478492,267.8469388,58.88435374,2.551020408,85.42422324,149.6258503,10.07142857,149.6156463,10.07142857,C,-0.953927191947849,-2.6551394407280475,0.8138586437440313,0.8173706399530416
San Justo,SOUTH AMERICA,8.999999999,-60.59537037,-30.78703704,8.999999999,18.98333316,12.87777742,49.17279773,478.1855096,32.48888906,6.300000191,26.18888982,24.23518541,13.12407409,24.92222214,13.12407409,1002.666667,152.5555556,28.66666667,50.19670571,389.3333333,98.11111111,358.3333333,98.11111111,D,0.5721548285813497,-0.4956429433755943,0.025716312056737564,0.06284397735474757
San Francisco1,NORTH AMERICA,2534.0,-122.1286076,37.55269337,2534.0,15.14485005,11.84570508,55.14430251,372.8787197,26.48117604,4.953433306,21.52774274,11.24625098,19.20647199,19.54853328,10.48997632,529.0288082,109.2833465,1.393054459,90.60534686,284.3914759,6.780189424,10.70836622,280.2778216,C,-0.5203147749776225,-1.099214862357428,0.8138586437440313,0.8160017096451851
San Francisco2,SOUTH AMERICA,26.0,-62.08685897,-31.42532051,26.0,17.65817319,13.00160243,48.5900986,506.2386968,31.10769272,4.350000143,26.75769234,23.00961538,11.29358948,23.95833397,11.29358948,901.2307692,142.0,21.88461538,55.06617179,357.4230769,68.57692308,341.9615385,68.57692308,C,0.08925027756433748,-0.6722710076627391,0.8138586437440313,0.8196109742922882
San Gabriel,SOUTH AMERICA,8.000000001,-77.83020833,0.602083333,8.000000001,12.01093757,10.39895833,88.88177299,43.86585474,17.77499986,6.074999928,11.69999981,12.29583323,11.39374995,12.33541679,11.36666644,1142.0,138.75,45.375,32.5864346,365.375,161.5,352.125,169.375,B,0.24822809855497163,2.3282203262228496,0.7018229166666673,0.7273304307111914
San Juan del Sur,SOUTH AMERICA,0.999999997,-85.875,11.25833333,0.999999997,26.76250076,6.591666698,71.64854431,66.91668701,31.70000076,22.5,9.200000763,26.58333397,26.68333435,27.76666641,26.04999924,1571.0,331.0,1.999999998,91.98389435,783.0,17.00000001,213.0,137.0,F,3.949353697944228,-0.801468082404902,0.9490130505709612,0.937886000353589
San Jose1,SOUTH AMERICA,512.0,-84.12820638,9.966438802,512.0,21.03406578,10.54026692,81.70767158,60.33536025,27.97324218,15.07421875,12.89902342,20.80139973,21.05029301,21.87652995,20.37799477,2860.642578,455.0234375,39.05664062,64.79437763,1220.001953,165.0996094,481.609375,595.6640625,G,4.40765541384953,2.542720191685989,0.9870725388601025,0.980366489421632
San Jose2,NORTH AMERICA,10.99999998,-90.83863636,13.93257576,10.99999998,27.32159112,11.14469719,74.38907207,74.83038053,34.38181929,19.39999962,14.98181967,27.58484892,26.50606069,28.18181888,26.35909115,1506.272727,309.2727273,1.0,93.90277862,722.9090909,8.545454545,205.4545455,8.545454545,F,3.6509244972542394,-1.8501165797797172,0.9490130505709612,0.9409100520140236
San Jose3,NORTH AMERICA,1299.00263,-121.9673562,37.38505197,1299.00263,15.66883465,12.96387262,54.816817,412.0189327,28.08394424,4.441693307,23.64225093,11.55019485,20.32921534,20.58481584,10.58362079,433.3911712,88.39705202,1.179714101,89.65428345,229.3164059,5.499783128,8.968051749,223.7892288,C,-0.6455436765079977,-1.559979612800821,0.8138586437440313,0.8215457556869379
San Juan Bautista,SOUTH AMERICA,8.0,-57.14791667,-26.66458333,8.0,21.75208354,10.77291644,50.48842764,391.0342026,32.46250057,11.12500024,21.3375001,24.10416651,16.8812499,26.44791675,16.8812499,1613.0,175.25,67.75,25.37975287,487.375,262.5,455.25,262.5,D,1.9137828283226606,1.5672293478952233,0.7767943262411352,0.5481547050798775
San Juan del Rio,NORTH AMERICA,64.0,-99.99088542,20.41302083,64.0,17.7055338,16.58216131,64.12878931,259.9555733,30.05937493,4.201562464,25.85781223,19.83854172,15.40156248,20.56302086,14.25390616,558.078125,120.109375,5.421875,92.62502825,325.328125,25.640625,162.4375,26.59375,C,0.05065170619984993,-2.0735270641193995,0.8138586437440313,0.8197529389949298
San Juan1,SOUTH AMERICA,1802.0,-66.09414077,18.29753052,1802.0,24.82892158,9.55222899,73.2506527,136.6276252,30.98684794,17.959101,13.02774694,25.97434332,23.14901036,26.29376621,23.07874583,1852.350166,217.7264151,76.63152053,31.06840405,612.6953385,269.6026637,554.9389567,271.6409545,F,3.60691669720211,2.0076392949443567,0.045277324632952774,0.11265870108425388
San Lorenzo2,SOUTH AMERICA,507.6453082,-57.49967937,-25.33206233,507.6453082,22.61439302,10.7330674,52.22359685,365.8962385,32.8860721,12.33380172,20.55227041,26.25004027,18.05428819,26.93454302,18.05428819,1431.087259,162.5013205,46.36006554,33.45393594,470.652956,192.4215443,453.6428406,192.4215443,D,1.9616631843710568,0.6478228744784881,0.12758865248226947,0.1289208730981626
San Luis Obispo,NORTH AMERICA,51.0,-120.6660131,35.27336601,51.0,15.33194443,13.88709141,63.28496013,299.6099931,26.45686273,4.50784312,21.94901945,12.26993447,18.5888888,19.0663399,11.74673198,587.0588235,129.2941176,1.0,101.7145561,363.5490196,5.0,12.50980392,344.1372549,C,-0.16921232455047497,-1.309871081418432,0.8138586437440313,0.8182048871023453
San Luis Potosi,NORTH AMERICA,230.0,-100.9723913,22.16474638,230.0,17.74594197,15.31536234,62.40847311,288.3056642,29.71869569,5.178695644,24.53999996,20.24884061,15.1014493,20.76847829,13.85702901,378.4521739,65.23478261,7.513043478,72.98480868,184.1956522,29.88695652,148.0434782,32.77826087,C,-0.26096803923852213,-1.9018197549020295,0.8138586437440313,0.8213400418545654
San Luis1,NORTH AMERICA,4.0,-89.44583333,16.20416667,4.0,24.1427083,9.764583349,68.40373611,146.6154861,31.25,16.97499991,14.2750001,25.2750001,23.94999981,25.66666651,22.12499952,3438.75,644.75,79.0,64.45799065,1611.25,284.25,717.25,470.25,G,5.931811596733612,3.865485626712103,0.9870725388601025,0.9803245990631071
San Luis2,SOUTH AMERICA,73.0,-66.33881279,-33.29155251,73.0,17.29708907,13.55331045,47.67758926,539.3464498,31.13287664,2.705479446,28.42739719,23.68630124,10.42671236,23.68630124,10.42671236,451.1780822,75.90410959,7.287671233,64.06623976,208.5616438,31.23287671,208.5616438,31.23287671,C,-0.6393501117907106,-1.6675421466443963,0.8138586437440313,0.8219410961569661
San Marcos,NORTH AMERICA,58.0,-97.94454023,29.88333333,58.0,19.83196837,12.81249998,40.1756968,705.9966147,35.1534485,3.263793111,31.88965554,23.47212624,12.47787356,28.15632176,10.78390805,881.9137931,126.4827586,47.60344828,34.44923947,307.4482759,156.7068966,218.4482759,163.1034483,D,0.04922802632427896,-0.36495149245774794,0.025716312056737564,0.26494434827938446
San Marino,EUROPE,48.0,12.45798611,43.95763889,48.0,13.22309033,8.862152815,31.96862098,703.6712952,28.51250017,0.833333344,27.67916671,13.9576389,5.877430548,22.08125003,4.847222249,850.2916667,97.33333334,50.5,20.06384273,270.2708333,175.125,197.7291667,181.3958333,B,-1.3684595367095098,1.3752791705183205,0.7018229166666673,0.7321610704203738
San Martin1,SOUTH AMERICA,53.0,-68.51084906,-33.06650943,53.0,16.48632075,14.69716981,46.36610089,619.6416188,31.92452776,0.226415099,31.69811238,23.05911931,8.686163488,23.85251535,8.615094347,209.6981132,40.09433962,4.226415095,73.30205924,109.3962264,15.8490566,108.1886792,15.8490566,C,-1.277302444890253,-2.3130229282699166,0.8138586437440313,0.8185326373058108
San Martin2,SOUTH AMERICA,6.999999999,-73.7,3.704761905,6.999999999,25.38392857,9.658333506,78.70645905,73.9025323,31.92857116,19.65714346,12.2714277,24.72380938,25.98333304,26.37142835,24.43809537,3098.714286,471.7142857,46.14285712,52.64491926,1270.0,258.7142856,282.5714286,1107.428571,G,5.701071920787619,3.0164481722739183,0.9870725388601025,0.9795972267484094
San Mateo,NORTH AMERICA,410.5730045,-122.2540597,37.49904247,410.5730045,14.48958388,11.15696164,55.4872067,343.4952325,24.82335665,4.701972518,20.12138408,11.02455856,18.23743818,18.57472875,10.19177723,515.2518556,105.6016286,1.335360957,90.55420714,276.0586232,6.837616222,9.934571089,271.9674029,C,-0.6330980950706916,-0.8668359936406794,0.8138586437440313,0.7920853790985144
San Miguel,NORTH AMERICA,65.0,-88.16897436,13.48230769,65.0,26.47307689,11.82307681,76.79740131,94.35775287,34.36769233,18.97230765,15.39538469,25.89410265,26.42743604,27.82230759,25.40153844,1708.661538,368.5230769,1.507692308,97.55307441,898.3846154,9.415384615,227.3384615,328.6923077,F,4.082304448839329,-1.2763165262077083,0.9490130505709612,0.9382102879035018
San Miguel de Tucuman,SOUTH AMERICA,234.0,-65.22275641,-26.81980057,234.0,20.02562321,12.28002141,49.05424074,470.4381915,31.52521387,6.489743538,25.0354702,24.98881766,13.79665237,25.37037041,13.79665237,946.7820513,207.7777778,10.95726496,85.46843892,510.7564102,39.58119658,510.0384615,39.58119658,F,0.9644042893856565,-1.013563917901493,0.9490130505709612,0.9385228602810324
San Nicolas,SOUTH AMERICA,76.00000001,-60.21951754,-33.35197368,76.00000001,17.3581688,12.46370609,47.45941704,499.7924311,31.53947383,5.278947334,26.26052663,20.41535074,11.1951754,23.57456114,11.1951754,925.6973684,118.3815789,35.15789474,35.42465687,303.8157895,115.8421053,273.8947368,115.8421053,D,-0.059912363037021917,-0.09296924958911423,0.7767943262411352,0.6706622474436604
San Pablo,MALAY ARCHIPELAGO,57.0,121.3211988,14.07397661,57.0,26.7923247,7.61769012,67.70468983,97.50571321,32.69649131,21.44561413,11.25087718,26.61578931,26.82397662,28.03654979,25.49912292,2030.017544,282.2807017,30.54385964,59.06819233,801.2631579,115.5438596,422.6842105,266.8070175,F,4.168016963216158,0.5965961529266408,0.9490130505709612,0.931961378662785
San Pedro Sula,NORTH AMERICA,119.0,-87.99971989,15.51876751,119.0,26.632353,10.59327731,70.97758638,147.9652155,34.21092436,19.28823513,14.92268923,26.57829134,26.52506998,28.11092444,24.62408967,1438.815126,192.7731092,38.05882353,46.6180318,532.5210084,147.0252101,309.1092437,286.8319328,F,3.355338588459869,-0.10668100334924854,0.9490130505709612,0.9392230060945086
San Pedro de Macoris,SOUTH AMERICA,41.99999998,-69.30892857,18.47380952,41.99999998,26.41874976,11.07202348,77.17002542,116.6087129,33.16666676,18.8190477,14.34761906,27.41349175,25.07222207,27.72420606,24.87619069,1101.5,157.8095238,33.45238095,49.80566524,437.2380952,106.1190476,341.3095238,122.3095238,F,3.02692808219056,-0.7095261107838604,0.9490130505709612,0.9389282814087972
San Pedro de las Colonias,NORTH AMERICA,18.0,-102.9865741,25.76342593,18.0,21.2319444,17.50185182,55.07566028,537.198388,35.74444453,3.966666685,31.77777799,26.2342595,18.99629635,27.10555564,14.12685177,198.2222222,36.83333333,2.0,67.57985518,93.77777778,13.0,86.77777778,25.72222222,E,-0.2137908015880892,-3.343045268642206,0.6030216802168021,0.5819938284740741
San Pedro1,SOUTH AMERICA,26.0,-64.86923077,-24.22788462,26.0,20.52916666,12.1961539,49.76352574,428.1106157,31.35769228,6.850000014,24.50769234,24.33076939,16.65512811,25.17820527,14.82499999,623.5769231,136.0384615,3.923076923,96.74182393,372.3461538,14.76923077,361.3461538,16.11538462,E,0.6150806914652083,-1.7963543811465141,0.6030216802168021,0.6140989981662625
San Pedro2,SOUTH AMERICA,7.0,-57.08095238,-24.08333333,7.0,23.90059498,12.08928599,55.67445047,348.5830035,33.91428702,12.19999981,21.71428626,27.29047612,20.27142852,27.81190463,19.63095229,1411.571429,197.8571429,36.28571428,42.01322065,505.4285714,165.2857143,489.5714286,177.7142857,F,2.2931111575748795,0.05998119254146889,0.9490130505709612,0.9376549833003913
