City,Region,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Revelstoke,NORTH AMERICA,-118.2041667,50.99962121,22.0,6.82386368,9.58712114,29.30650971,849.8831787,25.21363622,-7.500000022,32.7136364,-2.734848521,7.018939387,17.31666669,-3.67272726,990.0454545,123.8181818,58.40909091,28.19184797,356.0454545,186.7727273,211.8181818,323.2272727,B,-2.7571160055330033,2.5330644662057087,0.5457239819004517,0.5764969810199415
Reykjavik,NORTH AMERICA,-21.88141026,64.11790293,182.0,4.364674903,5.143086054,31.11712793,432.3993118,13.40329666,-3.125274717,16.52857139,-0.119230771,8.528113562,10.06163003,-0.248992676,964.9230769,102.3076923,52.37912088,22.3152411,291.7417583,172.1428571,189.7747253,291.0714286,B,-2.619427198736734,3.887907488208642,0.5457239819004517,0.5785329917637247
Reynosa,NORTH AMERICA,-98.29747702,26.06241689,173.1577831,23.25623639,11.76818239,43.45233295,556.7535355,35.828784,8.748402041,27.08038184,27.23817628,20.20749479,29.37352688,15.71323961,580.0486254,98.18466258,15.0577508,48.96513846,217.0842992,80.1211367,178.3279106,94.94749869,F,0.6737422965202093,-1.7611076010429267,0.7862568807339444,0.774587078211431
Rezekne,EUROPE,27.33945578,56.5170068,49.0,5.331972735,7.261564634,23.75749849,874.5871545,21.79387712,-8.771428634,30.56530516,16.03979556,-4.772789118,16.03979556,-5.411564603,608.5918367,81.48979592,28.0,31.00131549,215.6326531,97.32653061,215.6326531,108.755102,B,-3.3523010254418257,1.658582678837237,0.4542760180995479,0.4262182848024125
Rhinelander,NORTH AMERICA,-89.41931818,45.64242424,22.0,4.802840926,12.08219671,27.61641294,1146.945357,25.94090904,-17.80909018,43.74999879,17.02575753,-10.05454523,18.280303,-10.05454523,783.3181818,108.0,21.04545455,46.63107335,305.7272727,84.90909091,294.0909091,84.90909091,A,-3.8571012895045294,0.7219400111848138,0.9987781731909829,0.9887078509472413
Ribeirao Preto,SOUTH AMERICA,-47.79918091,-21.17012108,234.0,22.2549858,12.36602561,67.42612822,212.6863421,29.74358978,11.40341884,18.34017089,24.19259265,19.3655982,24.20719377,19.23397434,1511.619658,269.5,23.79487179,73.70093152,753.4059829,87.61111111,655.6965812,111.017094,G,2.600504864639591,0.1330765559172738,0.9862783810463968,0.9732299806966503
Riberalta,SOUTH AMERICA,-66.0634058,-11.00326087,23.0,27.20199262,10.39529008,72.95889017,62.77177661,33.99130481,19.74347819,14.24782662,27.21014512,26.49275373,27.95579711,26.40217375,1774.086956,264.1304348,21.56521739,63.51344747,774.7826087,83.4347826,412.7391304,152.3913043,G,3.939403455566809,-0.3982609124335722,0.9862783810463968,0.9739079369090544
Richland,NORTH AMERICA,-119.2890244,46.2953252,41.0,12.11554867,12.82499993,36.65314139,828.157953,32.08536502,-2.904878064,34.99024331,2.495934998,21.71666643,22.47479653,1.983739853,193.0,28.0,5.243902439,43.28443927,79.02439024,22.95121951,23.97560976,72.02439024,C,-2.5714383910175367,-1.4322786564608536,0.4260344827586204,0.4647044695811848
Rida,ASIA,44.83839286,14.42321429,28.0,19.8505952,12.80535712,56.18011298,333.7714026,30.21071475,7.41785717,22.79285778,23.00654772,15.57500022,23.63571467,15.57500022,347.8571429,62.75,4.464285715,67.95705605,140.9642857,20.67857143,137.0714286,20.67857143,D,0.004605300272688475,-1.9533138366467488,0.924294205052006,0.9169111901404043
Ridder,ASIA,83.51395349,50.35406977,43.0,2.593507767,13.84709298,32.43424943,1124.042435,25.73255801,-16.96046497,42.69302279,14.07093017,-10.1437983,16.23875968,-10.29186045,539.8604651,71.88372093,21.62790698,37.28493349,199.1162791,68.86046512,188.4186046,80.48837209,A,-4.371225879879236,0.4240004684720471,0.9987781731909829,0.990610278278105
Riga,EUROPE,24.12357668,56.9573921,363.0,6.570064278,6.963452731,24.57628915,802.0544212,21.88980715,-6.442424279,28.33223133,15.43071628,-2.403627195,16.61772271,-3.096831951,653.5261708,79.51515152,29.11019284,31.80836515,231.3966942,99.51790634,216.6528926,115.4104683,B,-2.9723025525740088,1.6567211032299136,0.4542760180995479,0.5125362954977476
Rigolet,NORTH AMERICA,-58.45833333,54.18333333,1.0,-0.662500023,8.274999618,23.1792717,963.592041,16.60000038,-19.10000038,35.70000076,10.51666641,-2.950000047,10.51666641,-12.86666679,903.0,101.0,57.0,20.41804886,295.0,190.0,295.0,198.0,B,-4.3333309254923735,3.5522630700345537,0.4542760180995479,0.4224444560125903
Rijeka,EUROPE,14.38441358,45.35949074,107.9999999,12.84625772,8.091743796,31.6059231,653.1673477,27.13611092,1.543518522,25.59259247,9.39367282,18.87777781,21.17669741,5.212499981,1430.231481,175.8425926,72.09259259,26.57706434,492.7777778,279.1666667,284.037037,355.8240741,E,-0.3544024088394534,2.894909582272376,0.7493412384716736,0.7395988583355798
Trinidad1,NORTH AMERICA,-104.5109375,37.17708333,16.0,10.49453115,16.25572908,42.98975897,801.9253883,30.04374981,-7.768750042,37.81249976,20.59687519,0.912499964,20.59687519,0.912499964,387.1875,66.125,11.0,57.71845055,170.1875,33.875,170.1875,33.875,D,-2.4759795298686464,-1.411162764887346,0.0163298662704309,0.39801512512602377
Richmond1,NORTH AMERICA,-77.49264999,37.50006224,1339.0,14.53279811,12.73846154,36.64313896,832.647739,31.8589992,-2.904705004,34.76370422,23.96677869,5.732437154,24.65958429,4.052190705,1102.131441,106.8088125,78.8678118,10.48378667,308.0112024,253.150112,298.5466766,253.9073936,E,-0.830557291414463,1.4813182109852543,0.7493412384716736,0.7390429775631218
Richmond2,NORTH AMERICA,-112.0910256,38.77051282,13.0,9.544230755,17.45641019,42.53588867,854.9891733,31.69230784,-9.346153773,41.03846095,15.82051277,-0.887179453,20.27179483,-0.887179453,236.3076923,27.23076923,13.0,22.66218713,71.15384615,43.76923077,55.15384615,43.76923077,D,-3.2449130197201224,-1.391011271815843,0.0163298662704309,0.12067250054733314
Richmond3,NORTH AMERICA,-84.89691781,39.83641553,73.0,10.55650691,11.75296806,31.0856554,967.6531765,29.44109601,-8.367123173,37.80821923,20.04726034,-1.900684896,22.07853889,-1.900684896,1022.109589,115.4109589,58.7260274,20.8254758,320.0684932,197.1506849,294.5616438,197.1506849,B,-2.0626280541079383,1.4738641050579777,0.5457239819004517,0.5762272667105411
Richmond4,AUSTRALIA,150.7421296,-33.60324074,18.0,17.34976843,13.24768522,52.48904737,438.7208744,28.98888885,3.75,25.23888885,22.19907432,12.63518514,22.53425874,11.60555543,845.7222222,107.7222222,38.38888889,32.72206476,312.0,134.7777778,289.0555556,142.0,E,-0.0007203147076566827,0.10746531577998839,0.7493412384716736,0.7395333315674342
Rimouski,NORTH AMERICA,-68.52738095,48.44627976,56.00000001,3.436011927,8.997023804,22.50044067,1098.413332,23.36964284,-16.6160714,39.9857143,15.64107151,-9.288690407,16.7116072,-10.55624987,884.1607143,91.58928572,47.80357143,21.84531403,268.8392857,153.125,264.0892857,174.1964286,B,-3.9143508821351634,2.281539013954066,0.4542760180995479,0.4273373384739694
Rio Bueno,SOUTH AMERICA,-72.95606061,-40.33181818,11.0,11.41780307,10.34166674,52.27874236,333.950875,22.81818112,3.036363602,19.78181735,8.022727403,15.68636357,15.68636357,7.424242496,1264.454545,206.0,38.81818182,60.37854143,600.6363636,135.6363636,135.6363636,548.8181818,C,-0.1251934530387533,1.9508429775960445,0.5109770114942525,0.5364316536861544
Rio Claro,SOUTH AMERICA,-47.56875,-22.39522059,136.0,20.61197918,11.64172798,62.85115696,252.2310276,28.38602933,9.863235235,18.52279413,23.18333331,17.22083333,23.1958333,17.22083333,1284.154412,239.0,20.77941177,73.45935603,647.75,79.41911765,601.2058824,79.41911765,G,1.9060858442886701,0.08978204802540718,0.9862783810463968,0.9739239803794174
Rio Colorado,SOUTH AMERICA,-64.09509804,-38.9872549,17.0,15.32745103,14.80784332,47.93116581,580.7253454,32.38823565,1.494117646,30.89411803,18.88235283,8.258823339,22.57549017,8.258823339,348.3529412,44.64705882,12.94117647,34.27970572,110.5882353,44.82352941,94.29411765,44.82352941,D,-1.4013109778794564,-1.5205725306006272,0.924294205052006,0.9184300539461113
Rio Cuarto,SOUTH AMERICA,-64.35080645,-33.11948925,62.0,16.49294349,12.51626324,47.32547046,510.890564,29.3790318,2.932258079,26.44677396,21.87849463,9.959408606,22.64650526,9.959408606,840.1612903,140.3387097,16.06451613,65.6094935,383.0,54.11290323,367.8064516,54.11290323,E,-0.19181025221264694,-0.6154597372021506,0.04363636363636372,0.1570543179756858
Rio Gallegos,SOUTH AMERICA,-69.25513889,-51.62458333,60.0,7.580347252,9.83930556,46.45237319,437.1055939,19.0100001,-2.171666674,21.18166742,12.67166665,5.620833318,12.67166665,1.969444474,257.8,31.98333333,11.0,27.91828759,85.66666667,40.43333333,85.66666667,48.85,B,-2.7339824499218897,0.6238582465031962,0.5457239819004517,0.5800577414962876
Rio Grande1,SOUTH AMERICA,-52.16388889,-32.06856725,56.99999999,18.59693005,7.312280898,39.93502594,404.7748809,27.93508804,9.631579081,18.30350916,14.43040936,22.15760271,23.51052632,13.66257325,1224.22807,125.8070175,65.38596491,17.60360721,353.4912281,235.0350877,313.9473684,342.2280702,E,0.7604951633148621,2.168880949967393,0.7493412384716736,0.7400295398152295
Rio Largo,SOUTH AMERICA,-35.86288983,-9.505575285,207.5569717,24.23903344,7.329760053,68.83650405,127.7404134,29.69563688,19.04719653,10.64844035,23.11731982,25.1387799,25.55634413,22.52232235,1802.684667,297.3919357,36.11386035,65.90895443,864.3581798,143.1858948,288.9184825,731.1008454,I,3.8796043617163467,1.487211733968179,0.7556818181818179,0.7697176742023764
Rio Negro,SOUTH AMERICA,-49.80574074,-26.11111111,45.0,16.73416663,11.75870374,57.51512748,312.9030572,26.54000011,6.095555486,20.44444453,20.45851818,13.26666677,20.45851818,12.90074086,1416.111111,167.6888889,74.28888889,26.85252715,472.5333333,266.8,472.5333333,266.8888889,E,0.9871009329848879,2.3128616880267563,0.7493412384716736,0.7378342468791602
Rio Tercero,SOUTH AMERICA,-64.12752525,-32.16767677,33.0,16.82904059,13.27878779,48.79190826,507.0071855,30.1878795,2.972727299,27.21515234,22.25959587,10.43030297,22.96868735,10.43030297,787.8181818,121.5757576,9.696969698,68.80434949,350.7878788,42.0,324.8484848,42.0,D,-0.24403807078795126,-1.0732053544991116,0.924294205052006,0.9184658296650521
Rio Verde1,NORTH AMERICA,-100.0171569,21.93946078,34.0,21.82916692,15.57549025,60.24763635,345.9930941,33.92941183,8.076470711,25.85294095,24.41421576,18.62892185,25.42500042,17.16568661,539.3529412,102.7941176,9.0,78.78752091,269.5588235,33.17647059,220.8529412,35.23529412,F,0.734216547300108,-2.3957906989203144,0.7862568807339444,0.7540649477962317
Rio Verde2,SOUTH AMERICA,-50.92804878,-17.78597561,41.0,22.52245945,11.87012207,71.17286291,129.4576033,29.53658551,12.85853651,16.67804904,23.22439022,20.90650414,23.47926828,20.54756099,1689.097561,297.6829268,12.80487805,77.23914895,847.3902439,52.53658537,513.5121951,71.34146341,G,2.8335953924052943,-0.13486842856666612,0.9862783810463968,0.9745613213647674
Rivera,SOUTH AMERICA,-55.53519737,-30.88618421,76.0,18.53229179,11.25997809,48.15228031,447.8920517,30.82368401,7.439473729,23.38421036,22.93552647,13.08311415,23.97960522,13.08311415,1522.513158,148.4868421,101.5394737,11.40920457,429.2368421,331.6184211,413.4868421,331.6184211,E,1.1796878721776054,2.635257660487586,0.7493412384716736,0.7331923492807707
Salekhard,ASIA,66.58897849,66.54543011,31.0,-6.361155864,8.815322691,18.25473798,1379.115199,19.21935512,-29.07096795,48.29032307,10.30860221,-20.92311816,11.123656,-22.86075272,457.0645161,67.0,20.0,41.28488122,176.7419355,63.70967742,176.0645161,69.12903226,A,-6.604423643127987,1.93578002273345,0.9987781731909829,0.9893710891475466
Rio de Janeiro,SOUTH AMERICA,-43.43142314,-22.82016567,1841.0,23.38348267,10.83314319,61.74210918,215.8549056,32.05377497,14.50803911,17.54573583,26.00296026,20.85990402,26.14095594,20.85026253,1458.029332,205.5230853,48.65996741,48.57047765,583.4079305,158.7854427,569.5469853,159.287887,G,2.6882944803789046,0.6194021790620616,0.9862783810463968,0.972878991271326
Riobamba,SOUTH AMERICA,-78.6609375,-1.662152778,48.0,13.76180561,11.63437496,84.28301875,48.85625068,20.73333331,6.929166655,13.80416667,14.03923611,13.10034728,14.16770832,13.04618055,565.8958334,71.47916667,25.35416667,30.55142995,197.4583334,94.45833334,133.9166667,98.66666667,C,-0.2731645649323462,0.6028172462619954,0.5109770114942525,0.5356107119907945
Riohacha,SOUTH AMERICA,-72.91233333,11.53466667,25.0,28.61483337,9.005666504,72.61544006,96.89015076,34.87600021,22.47600006,12.40000015,28.42133308,27.73266685,29.9720002,27.55333305,824.04,188.08,5.800000004,81.87217041,436.44,28.48000001,172.96,61.92000001,G,3.3011134161703657,-2.0716143270335956,0.9862783810463968,0.9739820091467596
Rivas,SOUTH AMERICA,-85.82892157,11.44705882,17.0,26.64583341,6.538725516,71.71995858,67.45635897,31.55294149,22.43529387,9.11764762,26.48725498,26.74117649,27.63529452,25.90784342,1598.235294,307.0588235,3.588235293,88.58550218,801.0588235,24.47058822,189.1764706,142.5882353,G,3.8945024137882043,-0.7210012605440707,0.9862783810463968,0.9744512995901977
Riverside,NORTH AMERICA,-117.5126569,33.99515787,1345.409428,17.98765296,15.47793313,53.39575887,484.9270507,33.77761944,4.794678223,28.98294119,13.08166033,23.79599226,24.34735237,12.47884496,363.3926729,77.07425032,1.307774699,95.23616891,219.7388724,7.012912934,14.75636015,200.847866,D,-0.33466261760520877,-2.6133252474470163,0.924294205052006,0.9185360595028143
Riverton,NORTH AMERICA,-108.3951389,43.034375,24.0,7.04131943,16.58888888,35.49715869,1068.916784,31.1250004,-15.60833347,46.73333343,12.6451389,-6.584722201,20.10833359,-6.584722201,218.625,46.04166667,5.041666667,63.34643253,104.0833333,16.75,61.625,16.75,A,-4.135834998052346,-1.6288377097458329,0.9987781731909829,0.9885641302128044
Riviere-du-Loup,NORTH AMERICA,-69.53380952,47.83761905,34.99999999,3.564999989,9.186190523,22.88004101,1097.583838,23.26857147,-16.87999998,40.14857167,15.71714279,-4.532857132,16.69904758,-10.49571438,950.2571429,96.68571429,64.17142857,11.78552132,268.2857143,208.7428571,254.2857143,227.0285714,B,-3.707143491494891,2.812283199792154,0.4542760180995479,0.4280904717952369
Rivne,EUROPE,26.24383562,50.63344749,73.0,7.639954332,8.343150714,28.00246166,841.3903257,23.59589062,-6.198630072,29.79452099,17.74269404,-1.680365317,17.74269404,-2.752739759,604.1369863,89.82191781,28.23287671,40.65412203,239.2876712,90.38356164,239.2876712,100.5890411,B,-2.7353557947271367,1.1361568768540742,0.4542760180995479,0.4854767965927187
Riyadh,ASIA,46.73628077,24.68315102,1097.0,26.05199031,11.64899728,36.07170507,796.2229228,41.79936198,9.503646317,32.29571555,26.0450167,35.15053182,35.15053182,15.84112733,122.1084777,36.64083865,0.0,109.9412219,79.21877849,1.041932543,1.041932543,33.00364631,F,0.627622911684102,-4.244317625595497,0.7862568807339444,0.7652323192411772
Rize,ASIA,40.45692766,40.97814508,475.5052163,13.49818991,7.458820026,31.3823019,626.8563974,25.77635068,2.021651952,23.75469872,11.27964818,11.98023418,21.16075035,6.153196243,1562.499553,208.5217527,75.82274664,32.64214549,561.4288777,256.4238856,317.6938552,392.3817297,E,-0.1368100390995486,3.18508763773686,0.7493412384716736,0.7388253491860732
Rosenheim,EUROPE,12.10516878,47.85559072,79.0,8.801529546,9.313396599,33.40901189,709.4388714,23.7721519,-4.105063233,27.87721537,17.50780586,0.081223642,17.50780586,0.063924065,1112.772152,148.886076,56.07594937,36.21925233,431.2531646,182.0253165,431.2531646,182.0253165,B,-1.5840267697582668,2.3997312091140772,0.5457239819004517,0.5712416070839603
Rizhao,ASIA,119.2790446,35.25494251,854.9478285,13.10921411,8.922935691,26.17366666,965.7766205,28.84194239,-5.212196352,34.0541388,24.41325122,0.737959086,24.42648791,0.737959086,868.5066728,238.1374372,11.24134663,99.20311495,528.3021543,39.7456281,528.1419106,39.7456281,E,-1.0921331243229964,-0.11779172894715381,0.055573122529644234,0.05157185133675648
Roanne,EUROPE,4.051430976,46.04099327,99.0,11.26010103,9.784175092,36.89561116,624.8670704,26.45959625,-0.05858586,26.51818216,19.2245793,5.015319882,19.2245793,3.939730668,725.5656566,87.29292929,39.29292929,26.6167275,234.979798,127.5353535,234.979798,130.8282828,B,-1.5330503916733513,0.997695555154635,0.5457239819004517,0.5749049672953278
Roanoke,NORTH AMERICA,-79.98016997,37.28928234,353.0,13.38674456,13.08283762,37.79235426,826.3492841,30.88470261,-3.733144468,34.617847,22.57983947,2.966572236,23.42247405,2.966572236,1045.133144,102.4362606,70.24645892,12.29493035,290.4220963,220.2152975,285.9518414,220.2152975,E,-1.1947543335045363,1.2945195764236679,0.7493412384716736,0.74143651036851
Robertsport,AFRICA,-11.37083333,6.758333333,1.999999997,25.88125038,8.929166793,75.35132599,95.15650558,32.25,20.39999962,11.85000038,25.0083332,26.6916666,26.97500038,24.8166666,4200.0,892.0,30.0,87.01839828,2215.5,136.5,580.5,2146.5,I,8.570092008990244,4.90942621784781,0.7556818181818179,0.7707791972587487
Robore,SOUTH AMERICA,-59.75763889,-18.33055556,12.0,26.24340296,11.98819439,64.88917542,227.7292201,34.49999968,16.0250001,18.47499959,28.15833378,23.47777748,28.38750045,22.97083314,1065.666667,157.1666667,23.16666667,52.23207728,437.4166667,101.5,366.0833333,131.5,G,2.576920789518034,-1.046210835501443,0.9862783810463968,0.9734571078920726
Rocha,SOUTH AMERICA,-54.33030303,-34.47386364,22.0,16.30965926,9.005681775,44.45276104,420.944938,27.10909133,6.850000143,20.25909094,11.31439413,20.01363668,21.45151563,11.23863658,1167.909091,107.5454545,80.54545455,8.071506413,313.2727273,265.2727273,279.5909091,313.2727273,E,0.1785905815082879,2.5100285673563807,0.7493412384716736,0.7395614352122991
Rochester1,NORTH AMERICA,-77.59333149,43.15526122,906.0,8.960494829,10.35505888,28.15569229,974.1003125,27.97726275,-8.799006636,36.77626954,18.37902873,-2.345198676,20.78421633,-3.233002218,850.7660044,87.75055188,47.28256071,17.54921257,246.7373068,160.3697572,242.4701987,168.281457,B,-2.6185508822285533,1.3753314478268606,0.4542760180995479,0.537571182896676
Roskilde,EUROPE,12.08703704,55.64521605,54.0,8.334490723,5.064043195,23.20771652,645.2406526,20.42592582,-1.392592567,21.818518,15.7691357,3.154629699,16.52314811,0.783950614,622.3518519,70.33333334,31.14814815,22.13782621,191.2037037,110.5925926,186.4074074,139.9444444,B,-2.409331285167733,1.9685677379320268,0.5457239819004517,0.5783362027692859
Rochester2,NORTH AMERICA,-92.4829602,44.03501244,134.0,7.08488806,11.29390549,25.70859932,1180.522676,28.19850745,-15.73134331,43.92985082,20.83868159,-8.387189054,20.83868159,-8.387189054,842.6044776,117.7238806,19.53731343,49.39560267,333.0522388,73.21641791,333.0522388,73.21641791,A,-3.3219378162936066,0.4140961431869148,0.9987781731909829,0.988911175516232
Rock Hill,NORTH AMERICA,-81.03367347,34.94897959,147.0,15.92162699,12.33225621,37.51676443,774.0718766,32.15034014,-0.721088437,32.87142843,7.701360508,11.68798184,25.34603164,6.195011327,1203.959184,123.6394558,78.79591837,12.35595569,332.5510204,272.829932,321.1428571,299.1156463,E,-0.7241170828971457,1.8569302481420835,0.7493412384716736,0.7385508982633064
Rock Island,NORTH AMERICA,-90.50427087,41.50175678,233.6173466,10.1522165,10.93472934,26.59377436,1093.488818,30.25816032,-10.85983389,41.11799403,23.13269999,-4.038132693,23.13269999,-4.038132693,933.5397681,116.6447308,29.16293291,37.28504437,328.9353546,116.8628719,328.9353546,116.8628719,A,-2.4345234762635566,0.5390556610319748,0.9987781731909829,0.9885675321749529
Rockford,NORTH AMERICA,-89.04697332,42.30448308,395.3450586,8.857071512,11.31739821,27.41339844,1090.246514,29.19342058,-12.09184176,41.28526244,21.77423669,-5.296123079,21.77423669,-5.296123079,896.8401312,108.7595256,28.72088924,36.73620389,314.2040608,111.11199,314.2040608,111.11199,A,-2.758206204703185,0.6130441978685467,0.9987781731909829,0.9875410182392023
Rockhampton,AUSTRALIA,150.512963,-23.36188272,54.0,22.73757709,11.15725298,51.39815451,387.2713369,32.11111079,10.40555555,21.70555517,26.92006161,18.46388887,26.96697514,17.44691347,994.5555553,202.8518517,25.2037037,68.87874778,503.8703701,87.75925926,499.5370368,97.79629629,G,1.7395541508672074,-0.560870333056126,0.9862783810463968,0.9727874447936073
Rocky Mount,NORTH AMERICA,-77.82037037,35.9621142,108.0,15.70389659,13.62554007,39.54755497,794.4000736,32.8425928,-1.611111135,34.45370321,24.75586411,11.22407413,25.34737651,5.71188275,1135.037037,117.2222222,73.57407407,15.17366531,333.287037,230.9907407,329.1111111,274.962963,E,-0.37973018074675274,1.074885483257747,0.7493412384716736,0.7394600723806583
Rodeo,SOUTH AMERICA,-69.1375,-30.20833333,2.0,12.9104166,15.0875001,55.36696243,458.3378296,26.10000038,-1.150000036,27.25000095,17.79166698,9.616666317,18.54166698,7.266666651,89.0,19.0,2.500000001,63.6757679,46.0,11.0,43.5,13.5,D,-1.886023052590409,-1.7397229585462248,0.924294205052006,0.9168669446942446
Rodos,EUROPE,28.20992063,36.43214286,21.0,18.88908731,6.970238096,32.76478159,556.7315412,30.3857143,9.114285787,21.27142815,12.59920642,25.718254,25.83174597,12.59126995,789.047619,162.1428571,1.428571428,93.16348485,451.7142857,9.619047618,11.23809524,393.3809525,C,0.36333680477303115,-0.8349088033497765,0.4260344827586204,0.44902160621325504
Roebourne,AUSTRALIA,117.135,-20.765,4.999999999,27.45999947,14.06999989,54.03234253,467.2309265,39.44000092,13.39999962,26.0400013,32.35999908,27.59333343,32.49333343,21.19000015,299.6,79.0,0.0,92.24385224,172.8,1.0,141.8,55.2,F,1.6531091715804183,-3.8507827373054164,0.7862568807339444,0.7726926042942515
Rohtak,ASIA,76.5464352,28.9393812,2602.910089,24.53030712,13.74415709,40.0996368,720.5126742,40.55742182,6.284246774,34.27317505,29.81206435,19.32133261,32.3265607,14.71326073,532.8028546,159.3069911,3.922561745,126.3133429,406.1243128,26.3471635,203.4601895,37.37212036,F,0.9818146873112621,-3.4498104234476075,0.7862568807339444,0.7738991661641597
Rolim de Moura,SOUTH AMERICA,-61.78575269,-11.72177419,31.0,24.78629045,13.0645161,69.5757941,62.35343232,33.90000042,15.12258065,18.77741931,24.98333334,24.28655914,25.35967802,23.86397829,1807.483871,288.516129,8.419354838,70.76555683,810.9354839,62.0,277.9354839,91.35483871,G,3.1775435485857955,-0.9370195702192347,0.9862783810463968,0.9735884338334615
Roma,AUSTRALIA,148.7805556,-26.56759259,8.999999998,20.19999992,15.63703675,50.46013006,570.7200385,34.48888906,3.5,30.98888906,26.6925922,14.26851845,26.6925922,12.63518482,571.2222222,80.00000001,24.0,40.54961735,220.8888889,84.0,220.8888889,85.88888889,F,-0.014913869149424669,-1.6472699166053044,0.7862568807339444,0.7596147182667263
Rosario1,SOUTH AMERICA,-60.71155386,-32.93295124,458.0,17.45121906,11.76561138,45.95627786,504.2780569,30.91375556,5.315283819,25.59847162,22.99315855,11.16451964,23.68544392,11.16451964,989.3318777,138.5851528,32.25764192,44.29930587,370.1615721,103.1943231,339.709607,103.1943231,E,0.1646033332653654,-0.04648293489573776,0.7493412384716736,0.7203374393236525
Rosario2,SOUTH AMERICA,-44.26018519,-2.928703704,8.999999997,26.99907388,9.531481531,80.85290019,51.29129537,33.24444453,21.45555539,11.78888914,26.54999987,27.68888919,27.72222243,26.54999987,1984.888889,375.0,18.55555556,81.9018809,1035.555556,69.77777778,127.4444444,1035.555556,I,5.06172207913117,0.4669102557529566,0.7556818181818179,0.7298829071519801
Rosario3,SOUTH AMERICA,-57.11944444,-24.41944444,3.0,23.45277786,11.09999975,54.59039307,361.4295044,33.09999847,12.76666673,20.33333206,26.98333359,19.92222277,27.59999911,18.98333359,1434.666667,219.0,32.33333333,46.90446472,526.0,163.3333333,520.3333333,178.3333333,G,2.3380450123252845,0.23556611161713187,0.9862783810463968,0.974440528357015
Rome,EUROPE,12.5398843,41.87341307,1066.0,15.3998163,10.11404784,37.11263807,629.7966509,30.52120071,3.290243907,27.2309569,12.30212631,23.40007821,23.40073486,8.210725448,726.1791745,100.8433396,16.72420263,41.7975328,275.6060038,80.54502814,81.89587242,228.0272045,C,-0.7550957263996614,-0.3130635127272286,0.5109770114942525,0.5787157930088944
Rondonopolis,SOUTH AMERICA,-54.64,-16.45194444,60.0,24.40701386,13.0545832,65.31660016,189.5278374,33.03166644,13.04500008,19.98666627,25.71583322,21.66250016,25.93277775,21.66250016,1602.6,277.9833333,10.71666667,74.06099396,763.7833333,44.28333333,601.3333333,44.28333333,G,2.9004102039745163,-0.7517357370022124,0.9862783810463968,0.9736755733464446
Rosario do Sul,SOUTH AMERICA,-54.92763158,-30.24868421,19.0,19.40043871,11.00175431,49.58104043,426.7493302,31.01052636,8.821052501,22.18947411,22.2456138,22.70350858,24.57280681,14.21842088,1588.210526,149.2105263,115.7894737,7.055795921,420.7368421,369.4210526,388.2105263,392.4210526,E,1.642480660120326,2.9459172878849036,0.7493412384716736,0.6352341126664564
Roseau,SOUTH AMERICA,-61.38012821,15.30128205,12.99999997,26.48333329,7.32435894,73.18317355,103.0364268,31.22307675,21.2153847,10.00769204,27.32948729,25.52179469,27.56410232,25.11025664,1889.538462,239.3846154,75.46153846,38.93140705,684.4615385,239.1538462,580.6923077,288.5384615,J,4.216199086314271,2.0217900367118786,0.8980272108843527,0.8672722683924282
Roseburg,NORTH AMERICA,-123.3607576,43.23606061,54.99999999,12.75159087,13.49772729,47.09292138,552.0449862,30.3,1.638181847,28.66181772,6.739696962,19.62939384,19.88636367,6.452121206,952.309091,156.2363636,11.47272727,67.4172072,455.5818182,55.96363637,60.87272728,414.2545455,C,-0.7353194142589146,-0.3300401746461269,0.4260344827586204,0.5616898004129373
Rostock,EUROPE,12.10510279,54.11538179,227.0,8.81250005,6.320594752,27.14042427,643.0403316,21.5898681,-1.693832594,23.28370066,16.84552132,4.062334829,16.84552132,1.159251093,595.1718062,66.21585903,31.00881057,20.39497307,189.3039648,113.6211454,189.3039648,125.9955947,B,-2.3125689029156247,1.6853725442983238,0.5457239819004517,0.5748509872651608
Rostov1,EUROPE,39.72069979,47.26626603,312.0,9.790785239,8.800854683,24.5228716,1022.143788,28.95865389,-6.929166662,35.88782075,20.44412391,16.17430556,22.22564099,-2.765598299,593.1282051,66.05128205,30.84935897,21.28836361,180.9391026,118.6153846,166.5961538,153.4102564,B,-2.343751676329823,0.5130548666830117,0.5457239819004517,0.5655873735933599
Rostov2,EUROPE,39.41474359,57.19711538,25.99999999,4.042788515,8.491346213,23.57813791,1021.322507,23.03846169,-12.97307697,36.01153873,16.58782064,-3.190384609,16.58782064,-8.500000037,600.0769231,84.19230769,26.38461538,34.17050684,219.8461538,91.26923077,219.8461538,108.5,B,-3.72159434266222,1.3583248675425292,0.4542760180995479,0.42646934028124533
