City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Salekhard,ASIA,66.58897849,66.54543011,31.0,31.0,67.01346855,4.007788817,60.263,0.388844161,35691.99993,29376.99993,-6315.000004,0.0,0.0,162.8709675,-6.313482484,8.718281684,18.08120506,1380.988112,19.18803233,-29.02793509,48.21596552,10.68245171,-20.9102155,11.19239792,-22.82658072,450.2903226,67.0,20.0,41.85234008,176.0,63.5483871,175.5483871,69.0,A,-6.775560334069224,-1.7306026909273617,0.9997553017944533,0.9992622797422639
Salem1,NORTH AMERICA,-70.94762889,42.53909968,352.5587269,370.558727,432.7588687,2.068447047,32.6469918,0.746140221,323994.6064,337710.1808,13715.57442,0.00901954,0.009556056,11880.57524,9.691017659,10.75507974,29.98017585,907.8434567,28.00939736,-7.862341138,35.87173778,0.989848891,19.10452192,20.88996917,-1.557203298,1114.425803,105.7460847,79.5184216,8.976482265,306.5451954,249.7750763,250.2610328,285.8990617,C,-2.4835804546100526,-2.8742328776507424,0.8620708955223876,0.8560820618043418
Salem2,NORTH AMERICA,-123.0240318,44.94574689,241.0,241.0,293.001593,1.719736324,345.2380101,0.806859276,192135.0,262005.9999,69870.99996,0.115934958,0.061565537,6294.572614,11.42818923,11.88298281,44.49251797,544.0094364,27.62848978,0.920502078,26.70798754,5.425592717,18.16037033,18.33422133,5.083611967,1078.460581,186.6887967,14.11618257,67.49656509,520.1950208,69.99585063,73.53112033,479.3485477,C,-0.9433126496729661,-0.6736058954984848,0.8168843283582088,0.7979828354143541
Salem3,ASIA,78.02125739,11.59576237,3606.270794,3606.270794,3168.060008,0.259947869,423.0892184,0.761091138,4934792.638,6165412.793,1230620.155,0.611515298,0.036764009,390.5335151,27.78851938,10.86141679,61.52550679,206.6331148,36.85398642,19.19396402,17.6600224,27.18994324,27.13459096,30.3595857,25.07675617,816.4165613,186.2071817,8.429562053,76.18561345,397.0081986,32.08653772,160.5068413,153.0993191,K,3.2416816260818018,2.4184908425256055,0.8420803782505921,0.862723146063977
Salerno,EUROPE,14.71820479,40.73427474,591.6809099,592.68091,673.0566362,2.387725232,119.2372336,0.835025029,1048603.556,872474.4413,-176129.1144,0.081103086,0.010074872,2178.680341,14.78966491,9.063227147,37.03882044,578.8021434,28.15592451,3.712826945,24.44309767,11.57932778,22.06736855,22.06736855,8.123765973,979.724192,143.9637701,27.3776247,46.00733971,381.7012695,96.36744088,96.36744088,325.8585965,C,-0.6216162533733259,-0.8419443972916214,0.8168843283582088,0.7949828695126141
Salgueiro,SOUTH AMERICA,-39.125,-8.069047619,7.0,7.0,6.084200996,0.653139242,389.63,0.652662342,21682.99994,34968.99995,13286.0,0.02094349,0.243160734,296.0,23.94495773,10.66275024,69.3782959,161.2989197,31.56399918,16.19499969,15.36899948,24.78983307,22.20199966,25.5878334,21.65499878,652.0,169.0,2.0,99.26856232,391.0,18.0,187.0,27.0,J,1.9877441921520629,1.7173851847765402,0.3307026348808031,0.39413764472276835
Salima,AFRICA,34.40126165,-13.75985759,279.8955707,279.8955707,247.9875628,0.00995878,612.866,0.488836222,65878.31264,174630.9282,108752.6156,0.352611376,0.306001163,235.735559,23.27453017,10.69688269,58.06291464,223.2928326,32.04560169,13.61755589,18.42804594,24.33732369,20.59923399,25.7194191,20.16276426,1054.63049,294.5681141,0.960699628,124.5497228,737.8159572,3.682024265,248.1658394,4.096091448,J,2.610849651266909,1.8867536631124955,0.3307026348808031,0.467674781877275
Salina,NORTH AMERICA,-97.61231884,38.82427536,69.0,69.0,76.2124431,1.10611624,432.808,0.777734186,41987.99998,45346.99998,3358.999995,0.254895696,0.080297963,4024.637682,13.06001619,13.09407117,31.26808786,1040.372679,34.1157681,-7.760942003,41.87671042,23.16625415,-0.003980683,25.82178757,-0.003980683,750.0724638,112.3768116,20.0,51.61066105,316.3333333,69.57971015,281.5507246,69.57971015,H,-1.8613590260279713,0.865863483410314,0.13981052631578933,0.32823070939656473
Salina Cruz,NORTH AMERICA,-95.20099206,16.20337302,41.99999999,41.99999998,37.63773084,11.59122359,621.196,0.788280835,67232.99998,74474.99998,7241.999997,0.252125469,0.245400437,5171.575,27.95470942,11.61435061,73.54154696,110.6560898,35.72810863,19.93565718,15.79245145,28.46170834,26.42183358,29.15979776,26.42183358,873.047619,216.4761905,1.928571428,115.9736626,523.1904762,6.833333333,268.547619,6.833333333,I,2.962157767028147,2.182521756762926,0.23954407294832794,0.2205938013926823
Salinas1,NORTH AMERICA,-121.6436747,36.69196787,83.0,83.0,89.07100065,1.760000303,338.353,0.844073904,117098.0,165577.9999,48479.99995,0.078403492,0.036676543,5332.951805,14.32486017,12.24525428,59.62247118,289.7896931,24.65220444,4.111988062,20.54021688,11.28638517,17.18714397,17.70858252,10.62297433,413.0843374,78.31325302,1.819277108,88.49663544,214.2771084,6.819277108,10.93975904,213.5783133,E,-0.9594169670483569,0.7520215436234416,0.48529953917050705,0.4542023619307597
Salinas2,SOUTH AMERICA,-80.99166667,-2.195833333,3.999999998,3.999999989,3.44476938,0.559765155,32.44949998,0.733489645,11751.99994,9464.999961,-2286.999981,0.0,0.0,982.9999996,23.73182869,8.59375,62.56319046,194.2792816,30.64722252,16.91110992,13.73611259,25.99861145,21.55740738,26.19768524,21.47500038,177.0,65.99999999,1.0,144.9644165,145.0,3.0,140.0,4.0,G,1.3652173841537403,2.106167064100068,0.8064319248826276,0.7664396919578732
Salinopolis,SOUTH AMERICA,-47.33854167,-0.61875,7.999999988,7.999999997,6.884867533,0.781739553,7.947,0.648978348,852.9999978,19832.99998,18979.99998,0.087611809,0.005253603,44.99999992,26.52969933,7.962353468,80.84955979,52.02948188,31.86892128,22.02009487,9.848826408,26.00560951,27.19329643,27.24403,26.00560951,2588.5,504.0,12.5,81.15309143,1347.5,51.00000001,98.50000001,1347.5,N,5.684527727251195,-2.1321670086526945,0.9588541666666666,0.9318946189034425
Salisbury,NORTH AMERICA,-80.48019481,35.67770563,77.0,77.0,81.56915269,1.545989995,209.625,0.702371466,34918.99999,40650.99997,5731.999988,0.214677772,0.185152906,3411.597402,14.93104755,13.26601069,39.06929665,787.9783214,31.79459713,-2.160272725,33.95487109,22.6954778,6.431383046,24.52964907,5.01417762,1127.0,107.9220779,78.7012987,9.764110541,308.3896104,255.6753247,302.3766234,269.2987013,H,-0.6965639281660083,-1.414203828874108,0.6328842105263155,0.6364979828566891
Salluit,NORTH AMERICA,-75.66666667,62.18333333,0.999999999,0.999999999,1.843887638,0.108977646,93.745,0.37849537,0.0,14.99999989,14.99999989,0.0,0.0,0.0,-7.85631132,4.964828491,12.64829636,1246.474121,12.04411793,-27.20882416,39.25294113,2.680147172,-23.3036766,6.957108021,-23.3036766,419.0,58.99999999,17.0,40.30280304,162.0,56.0,129.0,56.0,A,-7.169307329297855,-2.7105072705074322,0.9997553017944533,0.9987459490258093
Salmon,NORTH AMERICA,-113.9016667,45.18,10.0,10.0,12.20764328,0.127587191,2081.511,0.53674628,2018.999997,2704.999996,685.9999987,0.063533477,0.260891518,764.199999,6.609296083,15.75444174,37.60775032,926.9958618,29.77089939,-12.13649998,41.90739861,15.4902998,-2.321016574,17.95106611,-5.120333243,262.6,37.4,12.2,34.90598564,99.9,44.9,85.1,48.6,E,-3.7257828456087085,1.5125299423457874,0.4248847926267279,0.4138805792527219
Salsk,EUROPE,41.53232323,46.4760101,33.0,33.0,41.23413679,0.722293996,63.271,0.857806676,48355.99991,29033.99998,-19321.99993,0.192316318,3.46e-05,346.0,10.01970863,9.435750008,25.97805595,1008.289246,29.59900093,-6.72300005,36.32200241,20.30550003,-1.318166614,22.28383446,-2.41566658,515.0,63.0,29.0,23.27118874,169.0,95.0,159.0,113.0,B,-2.7018536999096443,-0.3577195534974712,0.5906056527590853,0.6189602267596703
Salt Lake City,NORTH AMERICA,-111.9409798,40.82155505,1553.0,1553.0,1765.965762,1.990057384,1932.487536,0.804911062,1254291.0,1658274.0,403983.0,0.091301052,0.0238318,9663.571152,10.4287263,13.61142684,34.3810153,938.9735459,32.51378447,-7.084412782,39.59819754,9.398213171,22.38324641,22.38324641,-0.877125129,481.469414,57.20540889,20.57050869,29.46090976,163.6188023,69.80489375,69.80489375,117.5492595,D,-2.749470388242094,0.9216266353404642,0.33666666666666667,0.4147506175169207
Salta,SOUTH AMERICA,-65.42162005,-24.79871795,143.0,143.0,135.5647578,2.635820304,2320.791,0.726139769,313033.0,567351.9997,254318.9998,0.051684716,0.080717898,556.3216784,17.1395528,12.57363005,50.57610542,413.3381627,27.91187382,3.052167792,24.85970584,21.55287266,11.64415135,21.55287266,11.64415135,718.5524475,173.5804196,4.097902098,103.7043217,442.3776224,13.11888112,442.3776224,13.11888112,E,-0.10834580391573327,1.3768350092741617,0.7009677419354848,0.6866538474843646
Saltillo,NORTH AMERICA,-100.9828152,25.43747841,193.0,193.0,183.9112831,1.640165722,1494.750047,0.811287215,511314.0,860692.9999,349378.9999,0.020107489,0.299987822,7885.26943,17.66215719,14.99586862,59.430348,378.0561776,29.49673006,4.258196896,25.23853292,21.05632274,14.61370466,21.75804107,12.62509665,358.5181347,61.76683938,7.326424871,62.41096518,169.4559586,35.22797928,152.0777202,44.00518135,E,-0.568276730435103,1.8381572323782622,0.7067281105990793,0.6818002547122073
Salto,SOUTH AMERICA,-57.96836443,-31.38536757,37.66856762,37.66856762,37.97355621,2.494477258,83.53487803,0.77900779,81812.06061,103288.6187,21476.55809,0.133254632,0.137870838,1580.0,18.86720848,11.79641628,46.85580444,482.5483704,32.20999908,7.03399992,25.17599869,24.28450012,12.94416618,24.82049942,12.94416618,1336.0,155.0,62.0,26.63149261,423.0,206.0,391.0,206.0,H,0.8001534516037278,-1.2247011894913338,0.6204421052631576,0.6280080921141142
Salum,AFRICA,25.155,31.56,5.000000003,5.000000003,5.049446557,0.614043274,90.379,0.499308192,15482.99995,6643.000005,-8839.999946,0.011633803,0.0,287.0,18.71460342,10.04940987,42.682724,519.9226685,30.50808144,6.963636398,23.54444504,12.29983139,24.77794647,24.99242401,12.29983139,113.0,25.0,0.0,84.83018494,65.0,1.0,2.0,65.0,D,-0.8500657383557989,1.6609866255974528,0.768027210884354,0.7394606745750703
Salvador,SOUTH AMERICA,-38.41950527,-12.89795215,402.9999999,418.9999999,369.9149231,3.931081556,97.07085322,0.736693335,2177637.0,3200648.999,1023011.999,0.065578441,0.03211635,7796.252985,25.00476257,6.293967112,66.85344383,116.0010789,29.64925938,20.23419276,9.415066612,24.85275434,26.13738264,26.29064049,23.48693645,1987.21957,313.8257757,80.0954654,48.35002004,860.5823389,293.0620525,338.9212411,452.2505967,M,3.8290397285703164,-3.17961586149451,0.986947040498442,0.9914218869652168
Salzburg,EUROPE,13.01783054,47.80926443,179.0,179.0,229.343855,0.780917082,1257.666293,0.78113308,295511.0,212141.9999,-83369.0001,0.067495914,0.033302617,5436.541901,8.773943203,9.283441709,33.27603311,710.3205659,23.47936927,-4.419944006,27.89931313,17.42170805,0.077876154,17.42170805,-0.020869659,1287.597765,166.8100559,67.62011174,33.15634525,486.4357542,226.273743,486.4357542,226.5363129,B,-1.6064986799034855,-2.8320571451168375,0.6362987886944815,0.6367408868451959
Samalut,AFRICA,30.69955163,28.27595555,170.8082248,170.8082248,166.8998163,1.378727734,110.711,0.836875919,396891.4878,423297.2449,26405.75714,0.564597813,0.0,299.206148,21.60957506,14.4075948,46.70841711,644.81788,36.0668181,5.223351577,30.84346579,14.35302542,25.50544157,28.71717024,12.98940319,3.938295647,1.0,0.0,36.63978042,2.182276392,0.0,0.0,2.182276392,D,-0.5121187683132556,2.911973463085298,0.768027210884354,0.7316540411381902
Samandagi,ASIA,35.98160706,36.10754134,94.01169176,95.01169176,101.1976154,0.438482279,159.9005089,0.723425528,58188.24021,88831.07672,30642.83651,0.203218526,0.123301678,1925.517188,18.29490372,7.605655005,31.08818401,654.575533,30.10696382,5.64087548,24.46608858,10.05046512,25.64527095,26.20129667,10.05046512,989.7454306,183.4202625,8.947251842,72.52514421,485.8304922,38.13670221,50.1890812,485.8304922,C,0.1998544081981923,-0.010621638135948441,0.8168843283582088,0.6575603800795777
Samara,EUROPE,50.12055446,53.18236549,508.0,508.0,729.4243224,3.356246388,98.18784154,0.819723897,1235872.999,1094661.0,-141211.9998,0.043431859,0.041564042,3118.431102,5.06895755,9.548716845,22.80642974,1243.057325,26.93683288,-14.92713596,41.86396848,19.83449013,-9.525154597,19.83449013,-9.986705968,519.1496063,65.90944882,25.16929134,24.96775176,166.1574803,92.62598425,166.1574803,106.3425197,B,-4.2043585035260405,-0.7762035985553633,0.5921399730821001,0.6046391524415318
Samarinda,MALAY ARCHIPELAGO,117.1487351,-0.508779762,112.0,112.0,96.38632944,0.778384807,15.66,0.758036325,420844.9995,507211.9996,86367.0001,0.546617574,0.072632387,2949.392859,28.22243735,8.330419779,91.60582256,18.22585034,32.8345542,23.74075024,9.093803951,28.40019362,28.10792531,28.40019362,28.04737803,1986.535714,222.4107143,111.1428571,22.31892283,604.5714286,353.0178571,604.5714286,378.5178572,M,5.1920290435356575,-2.949690763883309,0.986947040498442,0.9916765483291292
Samarqand,ASIA,66.99668475,39.66335142,553.0,553.0,618.154287,0.539151972,1051.259844,0.810779235,767223.9997,951582.9995,184358.9998,0.158112499,0.022287369,385.8227848,13.81697402,12.6422297,33.87976059,908.493522,34.02191148,-3.293490053,37.31540231,8.337243109,23.53523358,25.16456411,2.585503016,390.7142857,73.88969259,1.0,75.13246403,186.6582279,8.880650995,11.46835443,148.875226,D,-1.8858008500925245,2.0026989946870097,0.768027210884354,0.7340591510955016
Sambalpur,ASIA,83.9687751,21.48448795,166.0,166.0,153.5152642,0.559955063,232.4859036,0.699954642,290720.9997,292979.9997,2259.000074,0.47207836,0.002061181,499.0602411,26.83876652,11.3736117,40.21395017,451.876586,41.17901811,12.89972859,28.27928991,27.77659566,21.17936531,32.66821,21.17528002,1604.319277,466.8975904,3.361445783,132.5885421,1202.86747,22.45783132,265.7650602,23.71084337,K,3.678922858159357,1.871674473137401,0.3947281323877067,0.5767582060457831
Sambava,AFRICA,50.1484375,-14.26197917,16.00000001,16.00000001,14.20704519,0.019467515,15.94,0.463129769,2041.000005,36856.99996,34815.99995,0.203304869,0.263661703,221.0,24.85301971,8.147411347,62.06911373,185.6395836,31.27129602,18.14562225,13.12567377,26.97969961,24.03392267,26.97969961,22.53152323,2403.25,321.5,98.00000001,34.21769428,864.0,340.5,864.0,463.25,M,4.559636699094747,-3.706145217427876,0.986947040498442,0.9918373109883798
Same,AFRICA,37.725,-4.079166667,2.000000002,2.000000002,1.725495255,0.011843243,953.59,0.36854838,2156.999985,1464.999991,-691.9999946,0.351869767,0.383723336,202.9999997,22.95170784,11.1456666,67.95419311,183.7713013,31.34000015,14.93849993,16.4015007,24.03316689,20.77516651,24.96424961,20.53083325,751.4999999,138.0,8.0,71.97550201,332.0,32.0,254.0,40.00000001,F,1.9789652814034533,1.7658460294257365,0.8521077283372361,0.8500613208485499
Sampit,MALAY ARCHIPELAGO,112.9532738,-2.527380952,28.00000001,28.00000001,24.11915226,0.234728009,26.177,0.639642747,10977.99998,84563.99991,73585.99993,0.366800675,0.059077172,444.7857143,27.32342911,9.087755714,87.90392903,27.80905322,32.48178468,22.14349992,10.33828476,27.34759624,27.22132083,27.64869615,27.04053674,2602.5,295.0357143,114.9642857,28.54157155,824.1071429,387.9642857,703.7857143,784.6785714,M,5.681334196681022,-4.15900200718932,0.986947040498442,0.9916344390693442
Samsun,ASIA,36.60249361,41.24911907,584.0000001,589.0000001,674.1199275,1.061947698,118.397382,0.786737176,681936.9996,601558.9997,-80377.99988,0.164320101,0.068530553,3205.996603,13.2380687,7.124343068,30.68207271,610.5204764,25.15789174,1.940981233,23.2169103,11.08007928,20.82158492,20.84101881,6.142006214,725.2614601,87.38200339,35.36332767,27.30974826,252.4125637,125.5908319,125.8658744,182.1680815,C,-1.282549284943715,-1.2383598744280877,0.8498880597014924,0.8451165069869254
Samut Prakan,ASIA,100.699799,13.68002709,712.683269,712.683269,631.2008828,3.150677432,3.42,0.850659659,1366081.304,2875686.672,1509605.368,0.287495134,0.010660838,5919.116689,28.28215889,8.461865215,61.8182924,129.2691973,34.48086978,20.79210769,13.68876209,28.28531308,26.70334759,29.72677879,26.52702987,1340.608941,301.0561722,7.004048198,85.41033031,706.7430425,35.79437851,379.7338167,63.76334059,J,3.7218853914908845,0.7509616845592381,0.8453701380175664,0.8082296711312469
San,AFRICA,-4.9,13.3078125,16.0,16.0,14.14861037,0.102695835,304.233,0.640175634,44031.99989,62218.99993,18187.00003,0.193872554,0.588210947,234.0,27.35512543,14.6774168,55.27801514,294.8638916,39.57899857,13.02700043,26.55199814,27.10066605,23.55916595,31.06716728,23.55916595,645.0,200.0,0.0,128.2307739,479.0,2.0,133.0,2.0,G,2.5438499995074837,3.802695969914685,0.8064319248826276,0.7649512910967075
San Angelo,NORTH AMERICA,-100.4564363,31.45792683,123.0,123.0,124.0808489,1.3964961,649.135,0.738697292,80007.99998,91967.99997,11959.99998,0.109583672,0.207139414,7105.861789,18.30990191,15.30035178,42.21214679,782.4733946,35.49259363,-0.753609761,36.24620493,23.67641375,9.166268171,27.60787745,8.322501322,551.398374,87.95934959,20.29268293,49.34182901,204.1707317,71.43902439,149.8943089,71.6097561,D,-0.9283969914463206,1.6738273411989255,0.768027210884354,0.7277517886734193
San Antonio Oeste,SOUTH AMERICA,-64.95833333,-40.72916667,14.0,14.0,15.89934579,1.286024002,78.437,0.464132555,385.9999997,11760.99999,11374.99999,0.0,0.271772328,670.0,15.10570812,12.84624958,46.31449127,559.6838379,29.8239994,2.086999893,27.73699951,18.45199966,9.544833183,21.94499969,8.241833687,275.0,36.0,15.0,25.24236679,89.0,52.0,71.0,59.0,D,-1.482724824610553,0.9208745477406594,0.768027210884354,0.7166429140546878
San Antonio de los Banos,NORTH AMERICA,-82.50595238,22.89642857,6.999999999,6.999999999,6.538921921,0.489286273,20.599,0.731826595,13816.99997,34397.99994,20580.99996,0.387979266,0.286122166,1231.000001,24.84894099,9.345333099,61.7383025,211.7436458,31.89342826,16.75628608,15.13714218,27.14947619,22.04961886,27.17195238,22.04961886,1426.428571,213.8571429,41.28571429,57.92422376,579.0,142.1428572,579.0,142.1428572,J,3.244449505179055,-0.41761963168152716,0.8453701380175664,0.7934561380967391
San Antonio1,NORTH AMERICA,-98.50498618,29.48651721,1327.0,1327.0,1311.834697,4.278138881,271.065,0.779750436,1310199.0,1668336.0,358136.9998,0.061399873,0.161922433,8119.175584,20.29782865,12.31993488,40.20257804,677.2439697,34.6966104,4.0523813,30.64422909,23.90985098,13.07475172,28.21386102,11.54877098,797.8658628,110.8357197,42.00828937,34.6445827,273.6616428,133.3858327,210.729465,135.213263,I,-0.18603614965676568,0.27262998870765726,0.6489057750759885,0.6645911381153479
San Antonio2,SOUTH AMERICA,-71.6099359,-33.55769231,51.99999999,51.99999997,53.70164793,1.487894012,250.752,0.745920989,98624.99995,104509.9999,5884.999997,0.02557399,0.089867662,638.6923077,16.15067588,9.419936694,52.19075826,320.5234434,25.79433199,7.743527467,18.05080458,12.74689344,19.8294586,20.19850573,12.25999651,427.25,111.3653846,0.634615385,109.4634433,283.4807692,5.634615385,5.634615385,272.6923077,E,-0.28629234963521166,0.8065901104060693,0.7067281105990793,0.6595868287201107
San Bernardino,NORTH AMERICA,-117.4073301,34.03796055,1733.827324,1733.827324,1800.46793,3.915852693,707.7182857,0.848169623,1681537.422,2163977.299,482439.8766,0.024754418,0.051787175,7198.439459,17.90259214,15.86206197,53.15075089,507.4151382,34.31392986,4.466888402,29.84704146,12.75492723,24.0340711,24.55449678,12.16595653,349.7563927,73.05275968,1.566377047,92.82506903,209.5422285,8.428423523,16.39168985,189.7213229,I,-0.650720198338797,2.330567048454217,0.40036474164133706,0.40645094800266796
San Bernardo,SOUTH AMERICA,-70.71542649,-33.58657891,465.6227218,465.6227218,481.0209256,3.410858122,1801.103,0.835357886,1269445.958,2155604.271,886158.3126,0.089289556,0.104631381,8749.572571,15.33698507,13.11873347,50.51395657,471.7605729,29.47303708,3.502701367,25.97033579,9.9624299,20.99455743,21.1303716,9.495370725,449.911159,104.5634631,1.859368312,102.607854,280.1572628,10.17951972,10.20743932,274.7814447,E,-0.9225103282266328,1.6604567155832315,0.7067281105990793,0.6474567741603471
San Carlos,SOUTH AMERICA,-63.73472222,-17.40138889,5.999999998,5.999999998,5.411113148,0.051339714,468.862,0.547323389,319.9999991,8500.999989,8180.99999,0.445019019,0.013525769,289.9999999,24.38949966,10.59033298,62.79102325,230.927948,31.86599922,15.0,16.86599922,26.54716682,22.38733292,26.54716682,21.16600037,1622.0,272.0,54.0,52.72579193,719.0,194.0,719.0,198.0,L,3.438043377206192,-1.2215042890444363,0.8525114155251139,0.8190696021018283
San Carlos de Bariloche,SOUTH AMERICA,-71.33273092,-41.14246988,83.0,83.0,94.85209011,0.86357086,1184.424,0.480739313,19811.99999,113183.9999,93371.99994,0.0,0.0,630.9277108,8.145551543,11.11089276,49.33463094,432.8435117,21.12500011,-1.394493967,22.51949386,3.151646482,13.57828501,13.57828501,2.923662616,941.9156627,173.1084337,27.15662651,57.65272062,426.1807229,101.1445783,101.1445783,423.4819277,C,-1.7080259200837529,-1.4963957798433674,0.8620708955223876,0.8557856671719383
San Carlos del Zulia,SOUTH AMERICA,-71.91428571,9.000396825,21.0,21.0,18.29678551,0.729299374,636.3448962,0.59360496,59946.99993,49714.99995,-10231.99999,0.265971754,0.398951222,452.9523812,28.92557798,9.232599485,81.82138134,56.47373454,34.51180976,23.22785723,11.28395253,28.81133316,28.28846859,29.43097596,28.10559582,1533.190476,186.1904762,45.47619048,33.81227312,509.0952381,198.5238095,432.4761905,323.4285715,J,4.3846976770108546,-0.4189944382375585,0.7827854454203269,0.6921698693682709
San Cristobal,SOUTH AMERICA,-72.24136364,7.803181818,110.0,110.0,95.54512289,1.245526405,1799.005,0.723411365,360206.9999,372546.9999,12339.99992,0.07388581,0.09560156,403.7909092,20.64119105,8.862754198,83.9269593,44.73777646,25.68148195,15.12175474,10.55972721,20.81108161,20.22029972,21.00797145,19.97521487,1639.345455,228.0,52.21818182,40.86124288,579.4090909,178.4181818,496.9090909,212.1636364,J,2.4853497308877674,-1.7813461604387304,0.6669134253450442,0.5953075501730634
San Cristobal de Las Casas,NORTH AMERICA,-92.66190476,16.76071429,77.0,77.0,69.20134028,0.352047577,1290.2125,0.741717226,150413.9999,257948.9998,107534.9999,0.209186258,0.024299938,2308.35065,14.77762937,13.46750773,71.25161218,151.1905856,23.46731131,4.566025864,18.9012848,16.09378386,12.65543953,16.22195269,12.65543953,1106.116883,222.3506493,10.58441558,85.94367902,542.4415584,38.06493506,490.7922078,38.06493506,E,0.5067366202818528,0.052683834298282564,0.7009677419354848,0.5916709491042201
San Diego,NORTH AMERICA,-117.1435627,32.94800408,1758.302193,1793.753821,1839.396997,2.451568013,191.5382435,0.820751637,2247994.549,2587851.978,339857.4288,0.005316501,0.062164299,7806.436473,17.53221721,11.69862619,54.0859616,356.5156686,28.42607408,6.870755868,21.55531816,13.82744041,21.46065119,22.26011532,13.50782639,320.6880533,64.31737647,1.036593516,89.81090844,182.883182,6.162868573,11.56532182,166.4579159,I,-0.5251413093627666,1.3500751798249528,0.40036474164133706,0.47777093370116847
San Felipe1,NORTH AMERICA,-114.8484375,31.02760417,15.99999999,15.99999999,16.06723434,0.801414364,25.84632815,0.54851791,6910.999991,22589.99998,15678.99999,0.0,0.465859175,1526.75,22.08887506,13.63087219,46.32259703,620.6045876,37.18869042,7.783265769,29.40542507,27.59547758,23.9728024,29.87366593,14.66411489,60.6875,11.9375,0.0,66.890131,29.0,1.0625,23.9375,20.8125,G,0.07440619420557011,3.260591414419491,0.7695774647887312,0.7415283867020086
San Felipe2,SOUTH AMERICA,-70.7265625,-32.74375,16.0,16.0,16.37094026,1.330878298,2408.343,0.813348074,51620.99992,72645.99997,21025.00005,0.081212548,0.202158296,830.5000001,15.65049464,15.34499967,58.2715776,424.5989895,30.17575026,3.841874927,26.33387566,10.92991644,20.42395866,20.83800018,10.40220833,338.3125,84.75,2.0,107.4202943,217.375,8.4375,9.0,214.25,E,-0.7562179716274082,2.501031549301934,0.7009677419354848,0.6800863725495825
San Fernando de Apure,SOUTH AMERICA,-67.48590909,7.873939394,55.0,55.0,47.78067517,1.511191912,49.628,0.619209679,84938.99991,198218.9999,113280.0,0.060370507,0.314103875,451.6363637,27.3425234,9.45029824,71.27950828,93.61832067,34.72320016,21.46505411,13.25814604,26.27295775,27.99519057,28.63952658,26.27295775,1630.145455,309.0181818,2.690909091,88.67864477,899.0909091,21.38181818,100.0,899.0909091,J,4.38286286817445,0.18962412389079325,0.8324717691342542,0.7787440126499587
San Fernando1,SOUTH AMERICA,-61.45920852,10.31796043,109.0,110.0,96.21599122,4.055083127,35.27,0.670165978,149257.9998,149596.9998,339.0000345,0.178143851,0.006150777,185.2909091,26.66698246,8.010932987,81.70844803,56.13254655,31.29850176,21.49387869,9.804623066,26.78091722,26.3970991,27.11313914,25.85045546,1574.736364,210.1454545,43.84545454,46.38711909,575.8090909,157.3727273,395.5363637,353.2818182,J,3.718004822972871,-1.3226844664956223,0.6669134253450442,0.6214020961816682
San Fernando2,NORTH AMERICA,-98.15113636,24.85340909,22.0,22.0,20.86391851,0.773518934,223.935,0.80956325,1902.999999,16251.99999,14348.99999,0.277753968,0.388443506,2763.499998,23.47731764,12.95362897,48.23155871,507.9700789,35.78236216,8.92504562,26.85731645,28.4257796,18.16596976,29.07152297,16.6020611,665.0454545,132.8181818,18.0,64.17720361,295.1363636,64.0,250.9545454,71.90909091,G,1.2567654821898737,1.923512402622251,0.8064319248826276,0.7708269305834776
San Fernando3,SOUTH AMERICA,-70.98566667,-34.58066667,25.0,25.0,26.13177343,0.917725152,1686.896999,0.763382781,15009.99999,57706.99999,42697.0,0.192201702,0.140237192,928.6399999,14.55316307,12.19117989,47.281586,494.2327332,29.38704002,3.603920021,25.78311974,9.124979934,20.71822655,20.76210655,8.620246582,783.32,202.04,5.040000001,105.4189929,509.32,18.12,18.2,471.36,E,-0.19613270998923876,1.0565735284701585,0.7067281105990793,0.6804551143904336
San Francisco de Macoris,SOUTH AMERICA,-70.27117117,19.30585586,37.0,37.0,33.73694538,0.925293108,280.285,0.726646671,175784.9999,143184.9999,-32599.99998,0.265004273,0.298954605,285.6486488,25.88431168,10.48291691,74.22485393,140.8475012,32.6263502,18.50397301,14.12237719,25.45957663,24.28067058,27.32680228,23.96416205,1544.486486,199.0810811,76.59459459,29.1033719,454.2162162,245.7297297,402.972973,303.6486486,J,3.4672724049811285,-1.288826330331951,0.6669134253450442,0.6032002482460574
